FID,id,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Amphipod,Appendicularian_Fritillariidae,Appendicularian_Oikopleuridae,Appendicularian_Other,Ascidian,Bryozoan,Cephalopod,Chaetognath,Ciliophora_Tintinnid,Cirripedia,Cladoceran,Cnidarian_Medusae,Cnidarian_Other,Cnidarian_Siphonophore,Copepod_Bivalvia,Copepod_Calanoid,Copepod_Cyclopoid,Copepod_Harpacticoid,Copepod_Other,Copepod_Poecilostomatoida,Ctenophore,Decapod,Echinoderm,Egg,Euphausiid,Fish,Fish_Egg,Forams,Isopod,Mollusc,Mollusc_Bivalvia,Mollusc_Gastropod,Mollusc_Other,Mysida,Nematode,Noctilucaceae,Ostracod,Platyhelminthes,Polychaete,Polychaete_Trochophore,Radiozoa,Sipunculid,Thaliacean_Doliolidae,Thaliacean_Other,Thaliacean_Pyrosomatidae,Thaliacean_Salpidae,Thecostraca,Urochordata,geom
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2142,29694,BRPK,-28.1474,153.9163,2017-03-02T01:45:40Z,2017,3,2,1:45:40,0,0.6667,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4.6668,1.3334,0,0,2.0001,0,0.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.91628 -28.14736)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2141,29695,BRPK,-28.4753,153.9045,2017-03-02T02:47:39Z,2017,3,2,2:47:39,0,3.3333,2.6667,0,0,0,0,0,12.6667,0,0,0,0,0,0,0,0,4.0001,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,1.3333,0,0,POINT (153.90451 -28.47526)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2140,29696,BRPK,-28.8041,153.8372,2017-03-02T03:49:38Z,2017,3,2,3:49:38,0,0.6667,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2.6668,0.6667,0,0.6667,2.0001,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333,0,0,POINT (153.83717 -28.8041)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-213f,29697,BRPK,-29.1329,153.7694,2017-03-02T04:51:37Z,2017,3,2,4:51:37,0.6667,2,8,0,0,0,0,0,9.3333,0,0,1.3334,0,0,0,0,0,6.0001,2,1.3334,0.6667,3.3334,0,0,0,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,POINT (153.7694 -29.1329)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-213e,29698,BRPK,-29.4617,153.7012,2017-03-02T05:53:36Z,2017,3,2,5:53:36,0,1.3333,2.6667,0,0,0,0,0,6.6667,0,0,0,0,0,0,0,0,6.0001,0,0,0.6667,0.6667,0,2.6667,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6667,0,0,POINT (153.70119 -29.46166)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-213d,29699,BRPK,-29.7904,153.6326,2017-03-02T06:55:34Z,2017,3,2,6:55:34,0,3.3333,2.6667,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,5.3335,0,0,1.3333,1.3334,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.63255 -29.7904)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-213c,29700,BRPK,-30.1191,153.5634,2017-03-02T07:57:33Z,2017,3,2,7:57:33,0,0,0,0,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,10.667,0,0,0,2.6667,0,6,0,5.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.56345 -30.11909)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-213b,29701,BRPK,-30.4477,153.4939,2017-03-02T08:59:32Z,2017,3,2,8:59:32,0,1.3333,2.6667,0,0,0,0,0,14,0,0,0,0.6667,0,0,0,0,3.9999,0,0.6667,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.49389 -30.44775)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-213a,29702,BRPK,-30.7764,153.4239,2017-03-02T10:01:31Z,2017,3,2,10:01:31,0,0,1.3333,0,0,0,0,0,10.6667,0.6667,0,0,0,0,0,0,0,2.0001,1.3334,0.6667,0,4.6668,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.6667,0,0,POINT (153.42386 -30.77637)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2139,29703,BRPK,-31.0991,153.3268,2017-03-02T11:03:30Z,2017,3,2,11:03:30,0,0,0.6667,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,4.6669,0,0.6667,0,1.3334,0,1.3333,0,4,0.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.32682 -31.09911)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2138,29704,BRPK,-31.4168,153.2067,2017-03-02T12:05:29Z,2017,3,2,12:05:29,0,0,2.6667,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6.6668,0,0.6667,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.20669 -31.41682)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2137,29705,BRPK,-31.7344,153.0857,2017-03-02T13:07:28Z,2017,3,2,13:07:28,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1.3333,0,0,0,0.6667,0,0,0,0,1.3333,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,POINT (153.08574 -31.73442)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2136,29804,BRPK,-28.9118,153.8217,2017-03-28T23:07:33Z,2017,3,28,23:07:33,0,0,14,0,0,0,0,0,8.6667,0.6667,0,0,0,0,0,0,0,7.3336,0,2,2,3.3334,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.82167 -28.91177)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2135,29805,BRPK,-29.2459,153.8217,2017-03-29T00:07:55Z,2017,3,29,0:07:55,0,0,8.6667,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6.6668,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.82167 -29.24592)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2134,29806,BRPK,-29.5801,153.8217,2017-03-29T01:08:17Z,2017,3,29,1:08:17,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.3333,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.82167 -29.58008)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2133,29807,BRPK,-29.9142,153.8217,2017-03-29T02:08:40Z,2017,3,29,2:08:40,0,0,7.3333,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5.3335,0.6667,0.6667,0,3.3333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,POINT (153.82167 -29.91423)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2132,29808,BRPK,-30.2484,153.8217,2017-03-29T03:09:02Z,2017,3,29,3:09:02,0,0,8,0,0,0,0,0,3.3333,0,0,0.6667,0,0,0,0,0,16.0001,0,0,1.3333,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.82167 -30.24838)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2131,29809,BRPK,-30.576,153.7846,2017-03-29T04:09:24Z,2017,3,29,4:09:24,0,0,18,0,0,0,0,0,5.3333,0,0,0,0,0,0,0,0,10.6669,5.3335,0.6667,0,4.0001,0,2,0,0.6667,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.6667,0,0,POINT (153.78459 -30.57602)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2130,29810,BRPK,-30.8837,153.6339,2017-03-29T05:09:47Z,2017,3,29,5:09:47,0,0,21.3333,0,0,0,0,0,2,0,0.6667,0,0,0,0,0,0,60.6669,2,1.3334,0,3.3334,0,1.3333,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.6667,0,0,POINT (153.63388 -30.88366)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-212f,29811,BRPK,-31.1911,153.4822,2017-03-29T06:10:09Z,2017,3,29,6:10:09,0,0,40,0,0,0,0,0,8.6667,0,0,1.3334,0,0,0,0,0,58.6669,4.6667,0,1.3333,6.6668,0,0,0,2,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,POINT (153.4822 -31.19113)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-212e,29812,BRPK,-31.4984,153.3295,2017-03-29T07:10:31Z,2017,3,29,7:10:31,0,0,6.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6668,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.32953 -31.49842)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-212d,29813,BRPK,-31.8055,153.1758,2017-03-29T08:10:53Z,2017,3,29,8:10:53,0,0,2.6667,0,0,0,0,0,2,0,0.6667,0,0,0,0,0,0,52.0002,0,0,1.3333,4,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,POINT (153.17585 -31.80553)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-212c,29828,BRPK,-29.6361,153.6598,2017-06-27T01:30:49Z,2017,6,27,1:30:49,0,0,13.3333,0,0,0,0,0,0.6667,0.6667,0,0,0,0,0,0,0,2.6668,2.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.65979 -29.63609)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-212b,29829,BRPK,-29.9648,153.5912,2017-06-27T02:41:15Z,2017,6,27,2:41:15,0,0,26.6667,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,5.3335,6.6666,0,1.3333,2.0001,0,0.6667,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.6667,0,0,POINT (153.59121 -29.96482)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-212a,29830,BRPK,-30.2935,153.5222,2017-06-27T03:51:41Z,2017,6,27,3:51:41,0,0,13.3333,0,0,0,0,0,1.3333,0,0,0,0,0,0.6667,0,0,6.6668,1.3333,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.52218 -30.29351)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2129,29831,BRPK,-30.6222,153.4527,2017-06-27T05:02:07Z,2017,6,27,5:02:07,0,0,24,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,2,0,1.3333,3.3334,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,2,0,0,POINT (153.45268 -30.62217)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2128,29832,BRPK,-30.9498,153.3781,2017-06-27T06:12:33Z,2017,6,27,6:12:33,0,0,36,0,0,0,0,0,3.3333,0,0,0,0.6667,0,0,0,0,4.0001,4.0001,0,1.3333,0.6667,0,0,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,2,0,0,POINT (153.37812 -30.94981)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2127,29833,BRPK,-31.2689,153.2633,2017-06-27T07:22:59Z,2017,6,27,7:22:59,0.6667,0,23.3333,0,0,0,0,0,10.6667,0,0,0,0,0,0.6667,0,0,5.3334,2,0,0.6667,2.6668,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,POINT (153.26332 -31.26892)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2126,29834,BRPK,-31.5879,153.1477,2017-06-27T08:33:25Z,2017,6,27,8:33:25,0,0,42.6667,0,0,0,0,0,17.3333,3.3334,0,0,0,0,0,0,0,23.3337,12,0,4.6667,11.3334,0,2.6667,0,1.3333,2.6667,0,1.3333,0,0,0,0,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0,2,0,0,POINT (153.14773 -31.58793)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2125,29835,BRPK,-31.9068,153.0314,2017-06-27T09:43:51Z,2017,6,27,9:43:51,0.6667,0,34.6667,0,0,0,0.6667,0,16.6667,0,22.6667,0,0,0,0,0,0,22.0003,3.3334,0.6667,2,12.0002,0,3.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6667,0,0,POINT (153.03136 -31.90683)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2124,29880,BRPK,-28.2684,153.8497,2017-07-31T01:53:29Z,2017,7,31,1:53:29,0,0,8,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,6.0001,3.3334,0,0.6667,4.0001,0,0,0,0.6667,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.84974 -28.26844)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2123,29881,BRPK,-28.6027,153.8476,2017-07-31T03:01:15Z,2017,7,31,3:01:15,0,0,18,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,4.6667,0.6667,0,5.3333,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3333,0,0,POINT (153.84761 -28.60265)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2122,29882,BRPK,-28.9341,153.8105,2017-07-31T04:09:02Z,2017,7,31,4:09:02,0,0,0.6667,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,13.3334,0.6667,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.81046 -28.93409)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2121,29883,BRPK,-29.2633,153.7454,2017-07-31T05:16:49Z,2017,7,31,5:16:49,0,0,15.3333,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,17.3334,2,0,0,1.3334,0,2.6666,0,0.6667,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6667,0,0,POINT (153.74538 -29.26332)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2120,29884,BRPK,-29.5925,153.6799,2017-07-31T06:24:36Z,2017,7,31,6:24:36,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.6667,0,0,6,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.6667,0,0,0,0,0,2.6667,0,0,POINT (153.67988 -29.59252)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-211f,29885,BRPK,-29.9217,153.6139,2017-07-31T07:32:22Z,2017,7,31,7:32:22,0,0,88,0,0,0,0,0,8.6667,0,0,0,0,0,0,0,0,95.3335,7.3334,1.3334,2.6667,15.3335,0,5.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,POINT (153.61395 -29.92169)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-211e,29886,BRPK,-30.2508,153.5476,2017-07-31T08:40:09Z,2017,7,31,8:40:09,0,0,42,0,0,0,0,0,11.3333,0,0,0,0,0,0,0,0,33.3336,6.6668,0,0,7.3334,0,2.6667,0,0,1.3333,0,0,0,0,0,0,0.6667,2,0,0,0,0,0,0,0,0,0,0,18.6667,0,0,POINT (153.54758 -30.25082)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-211d,29887,BRPK,-30.5783,153.4726,2017-07-31T09:47:56Z,2017,7,31,9:47:56,0,0,14,0,0,0,0,0,4.6667,0,0.6667,0,0,0,0,0,0,33.3336,5.3334,0.6667,0.6667,12.6669,0,3.3334,0,1.3333,0,0,1.3333,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,5.3333,0,0,POINT (153.47257 -30.57827)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-211c,29888,BRPK,-30.8996,153.3666,2017-07-31T10:55:42Z,2017,7,31,10:55:42,0,0,8.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0004,8.6667,1.3334,0,6.0001,0,6,0,1.3333,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0,1.3333,0,0,POINT (153.36659 -30.89955)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-211b,29889,BRPK,-31.2207,153.2599,2017-07-31T12:03:29Z,2017,7,31,12:03:29,0,1.3333,27.3333,0,0,0,0,0,7.3333,0.6667,6,2,0,0,1.3333,0,0,62.6668,6,2.0001,0.6667,19.3337,0,4,0,0,0,0,0.6667,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,52.6667,0,0,POINT (153.25989 -31.22073)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-211a,29890,BRPK,-31.5418,153.1525,2017-07-31T13:11:16Z,2017,7,31,13:11:16,0.6667,0,68,0,0,0,0.6667,0,4,1.3334,4,12,0,0,0.6667,0,0,234.6659,50,1.3333,17.3333,34.6664,0,1.3334,0,0,9.3333,0,0.6667,0,0.6667,0,0,0,2.6667,0,0,0,0,5.3333,0,0.6667,0,0.6667,0,12.6667,0,0,POINT (153.15246 -31.54182)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2119,29891,BRPK,-31.8628,153.0443,2017-07-31T14:19:02Z,2017,7,31,14:19:02,0,0,32.6667,0,0,0,0,0,12,0.6667,2.6667,1.3334,0,0,0.6667,0,0,90.6673,16.0002,0,1.3333,11.3336,0,3.3333,0,1.3333,2,0,0.6667,0,0,0,0,0,2,0,0,0,0,1.3333,0.6667,0,0,0,0,16,0,0,POINT (153.04429 -31.86283)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2118,29959,BRPK,-28.1038,153.9201,2017-11-29T22:45:55Z,2017,11,29,22:45:55,0,0,7.3333,0,0,0,0,0,0.6667,0,0,0,0.6667,0,0,0,0,4.0001,0,0.6667,0.6667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.92014 -28.10377)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2117,29960,BRPK,-28.43,153.9051,2017-11-29T23:51:37Z,2017,11,29,23:51:37,0,0,7.3333,0,0,0,0,0,1.3333,0,0,0.6667,0,0,0,0,0,1.3333,1.3333,0,0,1.3333,0,1.3333,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.90512 -28.42998)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2116,29961,BRPK,-28.7603,153.8473,2017-11-30T00:57:20Z,2017,11,30,0:57:20,0,0,4,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,2.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,POINT (153.8473 -28.76027)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2115,29962,BRPK,-29.0895,153.7823,2017-11-30T02:03:02Z,2017,11,30,2:03:02,0,1.3333,8,0,0,0,0,0,0.6667,0,0,0.6667,0.6667,0,0,0,0,6.6668,1.3333,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.78231 -29.0895)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2114,29963,BRPK,-29.4187,153.7169,2017-11-30T03:08:44Z,2017,11,30,3:08:44,0,0,10.6667,0,0,0,0,0,4,0,0,0.6667,0,0,0,0,0,17.3337,0,0,0,4.0001,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.7169 -29.4187)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2113,29964,BRPK,-29.7479,153.6511,2017-11-30T04:14:27Z,2017,11,30,4:14:27,0,0,10.6667,0,0,0,0,0,1.3333,0,0,0.6667,0,0,0,0,0,1.3334,0,0,0.6667,5.3334,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,POINT (153.65107 -29.74787)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2112,29965,BRPK,-30.077,153.5848,2017-11-30T05:20:09Z,2017,11,30,5:20:09,0,0,3.3333,0,0,0,0,0,3.3333,0,0,0.6667,0,0,0,0,0,1.3334,2.6667,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,POINT (153.58481 -30.077)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2111,29966,BRPK,-30.4061,153.5181,2017-11-30T06:25:51Z,2017,11,30,6:25:51,0,0.6667,14,0,0,0,0,0,6.6667,0,0,5.3333,0,0,0.6667,0,0,3.3334,2,0,0.6667,6.0001,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.5181 -30.4061)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2110,29967,BRPK,-30.7296,153.4234,2017-11-30T07:31:34Z,2017,11,30,7:31:34,0,2.6667,6,0,0,0,0,0,21.3333,0.6667,0,2,0,0,0,0,0,2.0001,2.6667,0,0,6.6666,0,2.6667,0,1.3333,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.42343 -30.72964)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-210f,29968,BRPK,-31.0511,153.3179,2017-11-30T08:37:16Z,2017,11,30,8:37:16,0,0,18.6667,0,0,0,0,0,28,0,0,2.6667,0,0,0,0,0,15.3336,4.6667,0,1.3333,11.3334,0,2.6668,0,0,0,0,0.6667,0,0,0,0,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,POINT (153.3179 -31.05107)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-210e,29969,BRPK,-31.3724,153.2117,2017-11-30T09:42:58Z,2017,11,30,9:42:58,0,0.6667,5.3333,0,0,0,0,0,14,0,0,1.3333,0,0,0.6667,0,0,8.0001,4.0001,0,0,4.6667,0,0.6667,1.3333,3.3334,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.21166 -31.3724)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-210d,29970,BRPK,-31.6937,153.1047,2017-11-30T10:48:40Z,2017,11,30,10:48:40,0,1.3334,38,0,0,0,0,0,10,0,1.3333,9.3333,0,0,0,0,0,16.0003,2.6666,0.6667,0.6667,10.6668,0,3.3333,0,0.6667,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.10469 -31.69365)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-210c,30060,BRPK,-30.0109,153.5334,2018-03-06T23:17:07Z,2018,3,6,23:17:07,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.53335 -30.01085)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-210b,30061,BRPK,-30.3376,153.4532,2018-03-07T02:06:07Z,2018,3,7,2:06:07,0,0,12.6667,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.3334,0.6667,0,0,2.0001,0,0.6667,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0.6667,0,0,0,0,0,0,0.6667,0,0,POINT (153.45316 -30.3376)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-210a,30062,BRPK,-30.6643,153.3724,2018-03-07T04:55:08Z,2018,3,7,4:55:08,0,0,0,0,0,0,0,0,3.3333,0,0,0,0,0,0,0,0,36.0002,0,0.6667,0,1.3334,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.37243 -30.66431)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2109,30063,BRPK,-30.991,153.2912,2018-03-07T07:44:08Z,2018,3,7,7:44:08,0,0.6667,16,0,0,0,0,0,10,0,0.6667,0,0,0,0,0,0,29.3333,2.6666,0,2,3.3333,0,2,0,4.6667,0,0,0,0,0,0,0,0,1.3334,0,0,0,0,0,0,0.6667,0,0,0,2.6667,0,0,POINT (153.29116 -30.99096)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2108,30064,BRPK,-31.3176,153.2093,2018-03-07T10:33:08Z,2018,3,7,10:33:08,0,0,0.6667,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,14.6668,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,POINT (153.20933 -31.31757)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2107,30065,BRPK,-31.6397,153.1088,2018-03-07T13:22:09Z,2018,3,7,13:22:09,0.6667,0,18.6667,0,0,0,0,0,13.3333,0,0,0,0,0,0,0,0,10.6668,2,0,0,2.6668,0,0.6667,0,2,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.6667,0,0,POINT (153.10883 -31.63975)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2106,30066,BRPK,-31.9553,152.9805,2018-03-07T16:11:09Z,2018,3,7,16:11:09,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6667,0,0,0,2.6668,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,POINT (152.98048 -31.95528)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2105,30134,BRPK,-28.2514,153.8481,2018-04-02T02:56:01Z,2018,4,2,2:56:01,0.6667,0,4,0,0,0,0,0,9.3333,1.3333,0,0,0,0,0,0,0,1.3334,4,0,0,2.0001,0,0,0,0.6667,0,0,0,0,1.3333,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,POINT (153.84811 -28.25139)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2104,30135,BRPK,-28.5855,153.8406,2018-04-02T04:11:48Z,2018,4,2,4:11:48,0,1.3334,13.3333,0,0,0,0,0,10.6667,1.3334,0,0,0,0,0.6667,0,0,4.6667,1.3334,0,1.3333,3.3335,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,2,0,0,POINT (153.8406 -28.58554)
