"Lon","site","Depth","tempdiff","saldiff","distance","site2"
153.405365006441,"NorthSolitary",46.9322375439509,NA,NA,4210.17484551196,"NS"
153.407012176509,"NorthSolitary",13.5308111215953,NA,NA,4051.87182495241,"NS"
153.408649190251,"NorthSolitary",14.350425191312,NA,NA,3895.63175234831,"NS"
153.411725107737,"NorthSolitary",11.1630490832568,NA,NA,3601.66313787286,"NS"
153.413274907708,"NorthSolitary",15.2197189693708,NA,NA,3452.5511741193,"NS"
153.415121076099,"NorthSolitary",43.6505348643003,NA,NA,3274.91421830196,"NS"
153.416902546606,"NorthSolitary",44.0995072218521,NA,NA,3103.49603351717,"NS"
153.418609313804,"NorthSolitary",13.4048025088106,NA,NA,2940.49529284063,"NS"
153.420406980858,"NorthSolitary",14.8971421373285,NA,NA,2769.86314860203,"NS"
153.422289085349,"NorthSolitary",46.3482491809477,NA,NA,2591.21606225079,"NS"
153.424409707155,"NorthSolitary",47.3625637947559,NA,NA,2389.9273558978,"NS"
153.425701751857,"NorthSolitary",14.6601816749349,NA,NA,2265.46924910482,"NS"
153.427233817009,"NorthSolitary",14.8532371230193,NA,NA,2116.19167053906,"NS"
153.429101852844,"NorthSolitary",45.6653742532579,NA,NA,1935.98370285191,"NS"
153.431450208128,"NorthSolitary",46.2547628038646,NA,NA,1711.91309269166,"NS"
153.43286710216,"NorthSolitary",15.0583477014557,NA,NA,1577.06764898247,"NS"
153.4342999776,"NorthSolitary",14.9335918312996,NA,NA,1439.29975090161,"NS"
153.436135101264,"NorthSolitary",45.8929872470849,NA,NA,1263.99183315376,"NS"
153.439292335648,"NorthSolitary",45.5532010191961,NA,NA,964.323117486519,"NS"
153.440431983459,"NorthSolitary",14.7720570575413,NA,NA,856.498257036836,"NS"
153.441971133926,"NorthSolitary",14.6330843999416,NA,NA,711.868262441336,"NS"
153.443740272607,"NorthSolitary",45.7414042715418,NA,NA,548.110994625242,"NS"
153.447479878763,"NorthSolitary",46.0747877201223,NA,NA,222.864570927555,"NS"
153.44853286731,"NorthSolitary",15.4135448389426,NA,NA,166.082167284202,"NS"
153.450204835233,"NorthSolitary",16.7031901555855,0.1923196118696,0.012660945569003,155.906934579874,"NS"
153.451905631703,"NorthSolitary",45.870865835587,0.795864201730399,0.038787305329997,156.096291712036,"NS"
153.455071823518,"NorthSolitary",43.0658267570891,0.6953222697596,0.0365924259263011,156.442300506804,"NS"
153.456291707285,"NorthSolitary",15.0307414180508,0.2075503104614,0.0115938642568025,156.568195766612,"NS"
153.457730611179,"NorthSolitary",15.7110652568692,0.2090656315264,0.0129461774134967,151.283511952394,"NS"
153.459507978454,"NorthSolitary",45.7044830856345,0.726830443448499,0.0348433477190042,140.052977130607,"NS"
153.46088447567,"NorthSolitary",68.7055941697302,0.6955334904575,0.0386024745530023,138.583292754268,"NS"
153.461779403565,"NorthSolitary",69.1708043429915,0.680507964952799,0.0377366111932957,138.675186733843,"NS"
153.462820243757,"NorthSolitary",43.6752540062678,0.6581311796314,0.0328637636757989,138.781215842255,"NS"
153.464012066514,"NorthSolitary",14.450897469413,0.243753721379797,0.00966022772229991,138.901505942034,"NS"
153.46545740771,"NorthSolitary",15.4631568234927,0.261444320469298,0.0130958068388054,139.045780043183,"NS"
153.467264485883,"NorthSolitary",45.6278133256684,0.6755511489818,0.0325038534538962,139.223690716379,"NS"
153.468724059987,"NorthSolitary",68.4943700569613,0.6266877107435,0.0320750522812006,139.365382933911,"NS"
153.469403839264,"NorthSolitary",19.7448079626755,-0.4490585711997,-0.0390244857644007,28.6312456141606,"NS"
153.469693756009,"NorthSolitary",70.2130781763806,0.615747800592999,0.0292199701348039,139.458528180252,"NS"
153.470519510972,"NorthSolitary",46.819278301548,-0.204007834009701,-0.0277158051785023,35.8217812104479,"NS"
153.470819854716,"NorthSolitary",44.036117237709,0.605640096384199,0.0255600502642039,139.565703929465,"NS"
153.472121844349,"NorthSolitary",14.3535484622063,0.322785628922201,0.00925937348849715,139.688290071852,"NS"
153.472657012885,"NorthSolitary",45.2727277578975,-0.2522180150706,-0.0301408897537954,46.9522482717342,"NS"
153.473686832993,"NorthSolitary",15.4993149429264,0.324792834264301,0.0129745188855992,139.692643307456,"NS"
153.473803965266,"NorthSolitary",15.8392443110836,-0.4182312031508,-0.037871145889298,47.0585383907833,"NS"
153.475419181114,"NorthSolitary",16.6998278576362,-0.414954380633702,-0.0427569925482061,47.2063466402755,"NS"
153.47546310429,"NorthSolitary",45.6688666998622,0.588428514695298,0.0228847042269038,131.06808773495,"NS"
153.476598358332,"NorthSolitary",45.411068372294,-0.245771682765501,-0.0281226321215016,47.4345037689224,"NS"
153.476912450723,"NorthSolitary",69.2523240833833,0.548529346172899,0.0173259506922037,122.02038559359,"NS"
153.477641042205,"NorthSolitary",67.890501797806,-0.300771285968199,-0.0302565772565941,52.1011199433327,"NS"
153.477878824844,"NorthSolitary",69.5088110129159,0.520458535408999,0.0129195814514986,121.740958365983,"NS"
153.478329213526,"NorthSolitary",69.3439815495692,-0.304210154880099,-0.0311045515879016,57.2420161801089,"NS"
153.478911081993,"NorthSolitary",44.395484323563,0.504774177549201,0.0127335939220998,122.1846752588,"NS"
153.479271164125,"NorthSolitary",45.004815168667,-0.288188071515101,-0.0309709637622007,63.8240293932408,"NS"
153.480172729609,"NorthSolitary",15.0708510529596,0.252690339018802,-0.00571684085989688,129.331266419844,"NS"
153.480580520626,"NorthSolitary",15.3373501396399,-0.412904248386202,-0.042813998315097,66.1362219445406,"NS"
153.481608494286,"NorthSolitary",15.4556333166186,0.256540209725301,-0.00203317737960163,138.785011099837,"NS"
153.48224995911,"NorthSolitary",16.3501381541061,-0.426160020717003,-0.0411907797005,66.2794364874672,"NS"
153.48331797026,"NorthSolitary",46.4009255999195,0.452499349384603,0.00954657331569564,140.858717530367,"NS"
153.483371988881,"NorthSolitary",45.1085294290174,-0.282567897291198,-0.027627272727301,66.5776322603717,"NS"
153.484456380053,"NorthSolitary",68.2486296636376,-0.3166963037879,-0.0270767441822031,67.206373434657,"NS"
153.484806823716,"NorthSolitary",69.8183874088752,0.380025680470702,0.00157345403329856,141.721804432137,"NS"
153.485207112474,"NorthSolitary",69.2257710215993,-0.3281383057247,-0.0279724137988993,67.6411018323572,"NS"
153.485912068735,"NorthSolitary",71.5502133184523,0.350089777868998,-0.00160323528159978,142.361324767699,"NS"
153.486135101219,"NorthSolitary",44.9705744560475,-0.317938227087403,-0.0280000000000058,68.1778104171789,"NS"
153.487048594181,"NorthSolitary",42.3574750536795,0.424112480701101,0.00518986192999904,143.017874477326,"NS"
153.48739428099,"NorthSolitary",15.598500251542,-0.431264934568198,-0.0394794410992958,66.8815001685938,"NS"
153.488278961071,"NorthSolitary",14.4907494298367,0.264700329895803,-0.00914818878919732,143.724104999122,"NS"
153.489033789076,"NorthSolitary",16.0471913687109,-0.444157453420601,-0.0380739881742045,56.938427123399,"NS"
153.489759572205,"NorthSolitary",15.4325264481766,0.290971064646797,-0.00243534796220501,138.909699773484,"NS"
153.490274831197,"NorthSolitary",45.6424762585841,-0.368178154553,-0.0293414544577004,52.1730056510839,"NS"
153.491443379655,"NorthSolitary",70.1631254932024,-0.494360618000599,-0.0361508488040059,52.7620204647933,"NS"
153.491605122853,"NorthSolitary",46.4334518165858,0.416822912925198,0.00499716273499473,128.530577199346,"NS"
153.49232915129,"NorthSolitary",72.7885361316219,-0.533021726629503,-0.0390763276424053,53.2696822622122,"NS"
153.493200401563,"NorthSolitary",70.8027191174593,0.2813074303718,-0.00571115294020075,128.080847180356,"NS"
153.493210601699,"NorthSolitary",42.1857960383598,-0.3494960928276,-0.0295736273543028,53.7742124524735,"NS"
153.494274016162,"NorthSolitary",72.0322561312427,0.320679657867899,-0.00307390694590026,128.6944994453,"NS"
153.494392108884,"NorthSolitary",14.3413610844738,-0.342457844603803,-0.0389164050400055,54.4494652333922,"NS"
153.495258140532,"NorthSolitary",42.7679072945186,0.4813028074451,0.00914347231229584,129.256149772982,"NS"
153.495838673961,"NorthSolitary",15.9194462521793,-0.337954035355899,-0.0315425568414014,55.274604428577,"NS"
153.496429542766,"NorthSolitary",14.4082173812154,0.337994736713199,-0.00308535964890666,129.923619021123,"NS"
153.497069041051,"NorthSolitary",45.4222128127687,-0.331240890008999,-0.0274974540033028,55.975035786347,"NS"
153.497891489033,"NorthSolitary",15.859515078563,0.3491074062342,0.00366549814729922,130.75502162429,"NS"
153.498132578582,"NorthSolitary",68.5037531375733,-0.603067788943399,-0.0420446584491003,56.5794674102778,"NS"
153.498893737766,"NorthSolitary",69.8341747322785,-0.6265244492559,-0.0445549138369046,57.0114665177061,"NS"
153.49970046136,"NorthSolitary",46.4957996185,0.512706824284901,0.0123556946015952,131.78128814216,"NS"
153.499842661406,"NorthSolitary",45.1457937680132,-0.3361786628891,-0.0294389834924047,57.549349580071,"NS"
153.501211802106,"NorthSolitary",14.9363857016186,-0.2844024627735,-0.0334317425014063,58.3240912159402,"NS"
153.501317961849,"NorthSolitary",70.5659529891309,0.3176238037106,-0.00294069233130045,132.696597316345,"NS"
153.502358627336,"NorthSolitary",72.0256785792262,0.2750331713485,-0.00572843989660043,133.284324129981,"NS"
153.502608351957,"NorthSolitary",14.2685722559375,-0.2881506159395,-0.0321580357851019,59.1127177531794,"NS"
153.503362480709,"NorthSolitary",42.8545157820911,0.487108893285001,0.00856736133689395,133.850397562003,"NS"
153.503630828938,"NorthSolitary",41.658005297742,-0.2479601821329,-0.0245241050479024,59.6890664389995,"NS"
153.50454839063,"NorthSolitary",14.8166888643616,0.400174340070201,0.000782185694298221,134.518040517324,"NS"
153.504905166616,"NorthSolitary",68.2405702745014,-0.487749699129701,-0.0337335361179996,60.4061524181479,"NS"
153.505660756502,"NorthSolitary",69.6336875128802,-0.483571712870102,-0.0357322653362004,60.8306872535392,"NS"
153.506008409027,"NorthSolitary",15.3369833327795,0.419221522578002,0.00325682943649497,134.206719118305,"NS"
153.506599171912,"NorthSolitary",43.9874792237018,-0.194109521230402,-0.0236928572452015,61.3572754716208,"NS"
153.507750129812,"NorthSolitary",46.55804980623,0.405416311474401,0.00435197238579832,123.675412033245,"NS"
153.507899048369,"NorthSolitary",13.5381095642488,-0.233067837228401,-0.0264335266297024,62.0854723718704,"NS"
153.50923843391,"NorthSolitary",69.8143003187186,0.230712862868597,-0.00600000000000023,118.462552372171,"NS"
