TIME (UTC),LONGITUDE (degrees_east),LATITUDE (degrees_north),start_time (days since 1985-01-01 00:00:00+00:00),end_time (days since 1985-01-01 00:00:00+00:00),GSLA (m),GSL (m),UCUR (m/s),VCUR (m/s)
2003-10-28T00:00:00Z,151.2,-34.2,6866.706851851894,6881.498217592598,-0.04104802160743442,2.02722292585415,-0.18174049715410556,-0.2943555155417881
2003-10-30T00:00:00Z,151.2,-34.2,6868.593067129608,6883.473287036992,0.009308287427708178,2.0774266400134285,-0.22629820090641356,-0.3901850975844231
2003-11-01T00:00:00Z,151.2,-34.2,6870.549143518554,6885.254675925942,0.008850502800115971,2.0771214502617004,-0.2130224467062396,-0.40162971327422825
2003-11-03T00:00:00Z,151.2,-34.2,6872.505231481511,6887.455335648148,0.0010681641310484793,2.0691865167167687,-0.2197366212442586,-0.40498680054323777
2003-11-05T00:00:00Z,151.2,-34.2,6874.531168981455,6889.48128472222,-0.054628965559336516,2.0134893870263837,-0.2324019959409763,-0.41078540582607237
2003-11-07T00:00:00Z,151.2,-34.2,6876.557106481516,6891.437372685177,-0.08682648436665497,1.9812918682190652,-0.2266033906581417,-0.3851494666809089
2003-11-09T00:00:00Z,151.2,-34.2,6878.513194444473,6893.463321759249,-0.08194344833900477,1.9861749042467154,-0.1742633482367662,-0.3180077213007187
2003-11-11T00:00:00Z,151.2,-34.2,6880.539143518545,6895.48925925931,-0.04715181664199716,2.020966535943723,-0.15549417850548578,-0.2902354538934583
2003-11-13T00:00:00Z,151.2,-34.2,6882.565104166628,6897.445358796278,-0.028840431538308942,2.039430515923275,-0.11505653640150763,-0.20844460043031754
2003-11-15T00:00:00Z,151.2,-34.2,6884.521192129585,6899.471319444478,-0.060580165718035185,2.007538186867685,-0.11826102879465307,-0.21439580058901622
2003-11-17T00:00:00Z,151.2,-34.2,6886.547141203657,6901.497268518549,-0.09521920253917873,1.9728991500465414,-0.1394717165397586,-0.28199533059679854
2003-11-19T00:00:00Z,151.2,-34.2,6888.503229166614,6903.453368055518,-0.1501533578502434,1.9179649947354769,-0.15854607602276716,-0.26368394549311036
2003-11-21T00:00:00Z,151.2,-34.2,6890.73876157403,6904.78071759257,-0.1461858910777776,1.9220850563838066,-0.14878000396746677,-0.2430836372514611
2003-11-23T00:00:00Z,151.2,-34.2,6892.555127314758,6907.492847222253,-0.06622617612500573,2.0020447713365783,-0.1123098286359544,-0.19837333862328904
2003-11-25T00:00:00Z,151.2,-34.2,6894.511215277831,6909.461354166619,-0.038911693345337464,2.0292066592403826,-0.0862161048631987,-0.1680069583263394
2003-11-27T00:00:00Z,151.2,-34.2,6896.537164351903,6911.474710648181,-0.07385591991820914,1.9944150275433752,-0.09933926418750859,-0.17029588146430044
2003-11-29T00:00:00Z,151.2,-34.2,6898.563124999986,6913.443379629636,-0.09216730502189736,1.975951047563823,-0.13718279340179756,-0.19257473334045444
2003-12-01T00:00:00Z,151.2,-34.2,6900.519224537071,6915.45658564812,-0.0784337661941312,1.989684586391589,-0.14465994231913692,-0.18921764607144492
2003-12-03T00:00:00Z,151.2,-34.2,6902.545173611143,6915.45658564812,-0.0793493354493156,1.9889216120122686,-0.12482260845680802,-0.17502632261608655
2003-12-05T00:00:00Z,151.2,-34.2,6904.501273148111,6919.451354166609,-0.0726351609112966,1.9956357865502876,-0.11734545953946866,-0.15030595272610744
2003-12-07T00:00:00Z,151.2,-34.2,6906.527222222183,6921.4773032407975,-0.07034623777333557,1.9977721148123846,-0.07751819693894679,-0.09628736667022722
2003-12-09T00:00:00Z,151.2,-34.2,6908.553171296255,6923.433379629627,-0.10147559244960554,1.9667953550119788,-0.09109914089084889,-0.1171928646636046
2003-12-11T00:00:00Z,151.2,-34.2,6911.128032407374,6925.459340277826,-0.13428349076038026,1.9338348618253398,-0.11368318251873102,-0.13428349076038026
2003-12-13T00:00:00Z,151.2,-34.2,6912.744780092617,6927.4853009259095,-0.09399844353226619,1.974272503929318,-0.1098683106221293,-0.0949140127874506
2003-12-15T00:00:00Z,151.2,-34.2,6915.734502314823,6929.441400462994,-0.046541437138540885,2.0215769154471794,-0.0813330688355485,-0.062258709352539944
2003-12-17T00:00:00Z,151.2,-34.2,6917.844571759226,6931.467349537066,-0.07477148917339356,1.9933468634123266,-0.0817908534631407,-0.05142447316619108
2003-12-19T00:00:00Z,151.2,-34.2,6918.543171296245,6933.493298611138,-0.08606350998733463,1.9822074374742495,-0.12863748035340974,-0.15137411685715593
2003-12-21T00:00:00Z,151.2,-34.2,6920.569120370317,6935.449398148106,-0.03494422657287168,2.0331741260128484,-0.09842369493232417,-0.12405963407748767
2003-12-23T00:00:00Z,151.2,-34.2,6922.525196759263,6937.405474537052,-0.023499610883066548,2.044618741702654,-0.06988845314574336,-0.13504646513970062
2003-12-25T00:00:00Z,151.2,-34.2,6924.551157407463,6939.186863425886,-0.038759098469473396,2.0293592541162466,-0.06073276059389926,-0.17548410724367874
