"Longitude","Latitude","Date","Location","Day","Month","Year","sst_1d"
154.1008,-28.63165,2004-06-01,"CapeByron_East",1,6,2004,NA
154.1008,-28.63165,2004-06-02,"CapeByron_East",2,6,2004,NA
154.1008,-28.63165,2004-06-03,"CapeByron_East",3,6,2004,NA
154.1008,-28.63165,2004-06-04,"CapeByron_East",4,6,2004,NA
154.1008,-28.63165,2004-06-05,"CapeByron_East",5,6,2004,NA
154.1008,-28.63165,2004-06-06,"CapeByron_East",6,6,2004,NA
154.1008,-28.63165,2004-06-07,"CapeByron_East",7,6,2004,NA
154.1008,-28.63165,2004-06-08,"CapeByron_East",8,6,2004,NA
154.1008,-28.63165,2004-06-09,"CapeByron_East",9,6,2004,NA
154.1008,-28.63165,2004-06-10,"CapeByron_East",10,6,2004,NA
154.1008,-28.63165,2004-06-11,"CapeByron_East",11,6,2004,NA
154.1008,-28.63165,2004-06-12,"CapeByron_East",12,6,2004,NA
154.1008,-28.63165,2004-06-13,"CapeByron_East",13,6,2004,23.0200004577637
154.1008,-28.63165,2004-06-14,"CapeByron_East",14,6,2004,NA
154.1008,-28.63165,2004-06-15,"CapeByron_East",15,6,2004,23.4850006103516
154.1008,-28.63165,2004-06-16,"CapeByron_East",16,6,2004,23.6149997711182
154.1008,-28.63165,2004-06-17,"CapeByron_East",17,6,2004,NA
154.1008,-28.63165,2004-06-18,"CapeByron_East",18,6,2004,23.8250007629395
154.1008,-28.63165,2004-06-19,"CapeByron_East",19,6,2004,24.4899997711182
154.1008,-28.63165,2004-06-20,"CapeByron_East",20,6,2004,NA
154.1008,-28.63165,2004-06-21,"CapeByron_East",21,6,2004,NA
154.1008,-28.63165,2004-06-22,"CapeByron_East",22,6,2004,NA
154.1008,-28.63165,2004-06-23,"CapeByron_East",23,6,2004,NA
154.1008,-28.63165,2004-06-24,"CapeByron_East",24,6,2004,22.7600002288818
154.1008,-28.63165,2004-06-25,"CapeByron_East",25,6,2004,22.7800006866455
154.1008,-28.63165,2004-06-26,"CapeByron_East",26,6,2004,23.8850002288818
154.1008,-28.63165,2004-06-27,"CapeByron_East",27,6,2004,NA
154.1008,-28.63165,2004-06-28,"CapeByron_East",28,6,2004,NA
154.1008,-28.63165,2004-06-29,"CapeByron_East",29,6,2004,22.7250003814697
154.1008,-28.63165,2004-06-30,"CapeByron_East",30,6,2004,NA
154.1008,-28.63165,2004-07-01,"CapeByron_East",1,7,2004,22.6100006103516
154.1008,-28.63165,2004-07-02,"CapeByron_East",2,7,2004,22.9799995422363
154.1008,-28.63165,2004-07-03,"CapeByron_East",3,7,2004,22.9850006103516
154.1008,-28.63165,2004-07-04,"CapeByron_East",4,7,2004,23.4150009155273
154.1008,-28.63165,2004-07-05,"CapeByron_East",5,7,2004,24.2150001525879
154.1008,-28.63165,2004-07-06,"CapeByron_East",6,7,2004,22.7299995422363
154.1008,-28.63165,2004-07-07,"CapeByron_East",7,7,2004,NA
154.1008,-28.63165,2004-07-08,"CapeByron_East",8,7,2004,22.5550003051758
154.1008,-28.63165,2004-07-09,"CapeByron_East",9,7,2004,NA
154.1008,-28.63165,2004-07-10,"CapeByron_East",10,7,2004,22.2099990844727
154.1008,-28.63165,2004-07-11,"CapeByron_East",11,7,2004,NA
154.1008,-28.63165,2004-07-12,"CapeByron_East",12,7,2004,22.4349994659424
154.1008,-28.63165,2004-07-13,"CapeByron_East",13,7,2004,NA
154.1008,-28.63165,2004-07-14,"CapeByron_East",14,7,2004,NA
154.1008,-28.63165,2004-07-15,"CapeByron_East",15,7,2004,NA
154.1008,-28.63165,2004-07-16,"CapeByron_East",16,7,2004,NA
154.1008,-28.63165,2004-07-17,"CapeByron_East",17,7,2004,22.6450004577637
154.1008,-28.63165,2004-07-18,"CapeByron_East",18,7,2004,NA
154.1008,-28.63165,2004-07-19,"CapeByron_East",19,7,2004,NA
154.1008,-28.63165,2004-07-20,"CapeByron_East",20,7,2004,NA
