Station,RP,NBN,Depth,Sal_Bot,Oxy_Bot,Nut_Tube,Salinity,Oxygen,Silicate,Nitrate,Phosphate,CTD depth,CTD Sal,Sctd_Shydro,CTD Temp,Latitude,Longitude,Date_Time,Date,Time
29,14,1015,14.7,,,,,,,,,14.7,35.609,,18.898,31:45.01S,153:03.07E,6/09/2004 22:02,9/06/2004,22:02:10
29,13,5007,14.8,C05,C17,2905,35.64587,231.5595,1.295,0.898,0.153,14.8,35.609,-0.03687,18.897,31:45.01S,153:03.07E,6/09/2004 22:01,9/06/2004,22:01:51
29,12,1009,35.4,,,,,,,,,35.4,35.605,,18.807,31:45.01S,153:03.07E,6/09/2004 22:00,9/06/2004,22:00:26
29,11,,35.6,,,,,,,,,35.6,35.604,,18.796,31:45.01S,153:03.07E,6/09/2004 22:00,9/06/2004,22:00:06
29,10,,35.6,,,,,,,,,35.6,35.604,,18.796,31:45.01S,153:03.07E,6/09/2004 22:00,9/06/2004,22:00:06
29,9,,35.4,,,,,,,,,35.4,35.605,,18.807,31:45.01S,153:03.07E,6/09/2004 22:00,9/06/2004,22:00:26
29,8,,35.3,,,,,,,,,35.3,35.604,,18.791,31:45.01S,153:03.07E,6/09/2004 21:59,9/06/2004,21:59:50
29,7,5020,35.1,C04,C16,2904,35.64192,228.7013,1.351,1.16,0.157,35.1,35.604,-0.03792,18.794,31:45.01S,153:03.07E,6/09/2004 21:59,9/06/2004,21:59:27
29,6,1012,61.4,,,,,,,,,61.4,35.436,,16.839,31:45.01S,153:03.07E,6/09/2004 21:57,9/06/2004,21:57:54
29,5,5005,60.9,C03,C15,2903,35.47796,184.8457,2.688,7.234,0.518,60.9,35.438,-0.03996,16.852,31:45.01S,153:03.07E,6/09/2004 21:57,9/06/2004,21:57:34
29,4,1024,85,,,,,,,,,85,35.388,,16.239,31:45.01S,153:03.07E,6/09/2004 21:56,9/06/2004,21:56:11
29,3,5012,84.3,C02,C14,2902,35.42452,182.0321,3.012,9.119,0.6,84.3,35.388,-0.03652,16.222,31:45.01S,153:03.07E,6/09/2004 21:55,9/06/2004,21:55:49
29,2,1019,113.3,,,,,,,,,113.3,35.263,,14.744,31:45.01S,153:03.07E,6/09/2004 21:53,9/06/2004,21:53:49
29,1,5016,112.8,C01,C13,2901,35.31984,184.6224,3.697,10.651,0.724,112.8,35.276,-0.04384,14.877,31:45.01S,153:03.07E,6/09/2004 21:53,9/06/2004,21:53:22
30,24,,,,,,,,,,,,,,,31:45.04S,153:05.03E,,,
30,23,,,,,,,,,,,,,,,31:45.04S,153:05.03E,,,
30,22,,,,,,,,,,,,,,,31:45.04S,153:05.03E,,,
30,21,,,,,,,,,,,,,,,31:45.04S,153:05.03E,,,
30,20,,,,,,,,,,,,,,,31:45.04S,153:05.03E,,,
30,19,,,,,,,,,,,,,,,31:45.04S,153:05.03E,,,
30,18,,,,,,,,,,,,,,,31:45.04S,153:05.03E,,,
30,17,,,,,,,,,,,,,,,31:45.04S,153:05.03E,,,
30,16,1001,15.3,,,,,,,,,15.3,35.614,,19.172,31:45.04S,153:05.03E,6/09/2004 22:50,9/06/2004,22:50:00
30,15,5008,15.4,G19,C23,3006,35.6514,233.5692,1.143,0.746,0.122,15.4,35.614,-0.0374,19.172,31:45.04S,153:05.03E,6/09/2004 22:49,9/06/2004,22:49:57
30,14,1015,39.6,,,,,,,,,39.6,35.611,,19.088,31:45.04S,153:05.03E,6/09/2004 22:47,9/06/2004,22:47:34
30,13,5007,38.2,G17,C22,3005,35.64784,229.5945,1.182,0.95,0.134,38.2,35.611,-0.03684,19.076,31:45.04S,153:05.03E,6/09/2004 22:47,9/06/2004,22:47:31
30,12,1009,56.4,,,,,,,,,56.4,35.445,,17.027,31:45.04S,153:05.03E,6/09/2004 22:45,9/06/2004,22:45:49
30,11,,56.7,,,,,,,,,56.7,35.444,,17.022,31:45.04S,153:05.03E,6/09/2004 22:45,9/06/2004,22:45:47
30,10,,56.9,,,,,,,,,56.9,35.444,,17.019,31:45.04S,153:05.03E,6/09/2004 22:45,9/06/2004,22:45:44
30,9,,57,,,,,,,,,57,35.444,,17.017,31:45.04S,153:05.03E,6/09/2004 22:45,9/06/2004,22:45:42
30,8,,57.3,,,,,,,,,57.3,35.444,,17.014,31:45.04S,153:05.03E,6/09/2004 22:45,9/06/2004,22:45:40
30,7,5020,57.4,G16,C21,3004,35.47974,180.3351,2.743,8.117,0.554,57.4,35.443,-0.03674,17.008,31:45.04S,153:05.03E,6/09/2004 22:45,9/06/2004,22:45:37
30,6,1012,83.1,,,,,,,,,83.1,35.386,,16.256,31:45.04S,153:05.03E,6/09/2004 22:44,9/06/2004,22:44:25
30,5,5005,83.6,G15,C20,3003,35.42452,180.737,3.033,8.794,0.636,83.6,35.386,-0.03852,16.254,31:45.04S,153:05.03E,6/09/2004 22:44,9/06/2004,22:44:22
30,4,1024,111.1,,,,,,,,,111.1,35.312,,15.315,31:45.04S,153:05.03E,6/09/2004 22:42,9/06/2004,22:42:43
30,3,5012,111,G14,C19,3002,35.34901,184.0418,3.423,9.891,0.682,111,35.312,-0.03701,15.316,31:45.04S,153:05.03E,6/09/2004 22:42,9/06/2004,22:42:41
30,2,1019,135.9,,,,,,,,,135.9,35.15,,13.539,31:45.04S,153:05.03E,6/09/2004 22:41,9/06/2004,22:41:17
30,1,5016,136,G13,C18,3001,35.19197,186.0961,4.58,12.249,0.827,136,35.15,-0.04197,13.55,31:45.04S,153:05.03E,6/09/2004 22:41,9/06/2004,22:41:14
31,24,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,23,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,22,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,21,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,20,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,19,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,18,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,17,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,16,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,15,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,14,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,13,,,,,,,,,,,,,,,30:00.02S,153:26.99E,,,
31,12,1009,12.9,,,,,,,,,12.9,35.607,,19.843,30:00.02S,153:26.99E,8/09/2004 3:49,9/08/2004,3:49:23
31,11,,12.7,,,,,,,,,12.7,35.607,,19.842,30:00.02S,153:26.99E,8/09/2004 3:49,9/08/2004,3:49:21
31,10,,12.9,,,,,,,,,12.9,35.607,,19.843,30:00.02S,153:26.99E,8/09/2004 3:49,9/08/2004,3:49:23
31,9,,12.8,,,,,,,,,12.8,35.606,,19.84,30:00.02S,153:26.99E,8/09/2004 3:49,9/08/2004,3:49:16
31,8,,12.8,,,,,,,,,12.8,35.606,,19.84,30:00.02S,153:26.99E,8/09/2004 3:49,9/08/2004,3:49:16
31,7,5020,12.9,B16,C05,3104,35.64192,227.4955,0.396,0.641,0.088,12.9,35.607,-0.03492,19.843,30:00.02S,153:26.99E,8/09/2004 3:49,9/08/2004,3:49:23
31,6,1012,35.7,,,,,,,,,35.7,35.608,,19.827,30:00.02S,153:26.99E,8/09/2004 3:48,9/08/2004,3:48:00
31,5,5005,35.8,B15,C04,3103,35.64212,222.6723,0.414,0.93,0.108,35.8,35.608,-0.03412,19.828,30:00.02S,153:26.99E,8/09/2004 3:47,9/08/2004,3:47:58
31,4,1024,61.9,,,,,,,,,61.9,35.568,,19.133,30:00.02S,153:26.99E,8/09/2004 3:46,9/08/2004,3:46:06
31,3,5012,61.9,B14,C03,3102,35.60206,206.2376,1.183,3.176,0.272,61.9,35.568,-0.03406,19.133,30:00.02S,153:26.99E,8/09/2004 3:46,9/08/2004,3:46:06
31,2,1019,87.1,,,,,,,,,87.1,35.567,,19.126,30:00.02S,153:26.99E,8/09/2004 3:44,9/08/2004,3:44:20
31,1,5001,86.9,B13,C02,3101,35.60127,205.0318,1.23,3.189,0.254,86.9,35.567,-0.03427,19.126,30:00.02S,153:26.99E,8/09/2004 3:44,9/08/2004,3:44:14
32,24,,,,,,,,,,,,,,,30:00.02S,153:29.03E,,,
32,23,,,,,,,,,,,,,,,30:00.02S,153:29.03E,,,
32,22,,,,,,,,,,,,,,,30:00.02S,153:29.03E,,,
32,21,,,,,,,,,,,,,,,30:00.02S,153:29.03E,,,
32,20,,,,,,,,,,,,,,,30:00.02S,153:29.03E,,,
32,19,,,,,,,,,,,,,,,30:00.02S,153:29.03E,,,
32,18,,,,,,,,,,,,,,,30:00.02S,153:29.03E,,,
32,17,,,,,,,,,,,,,,,30:00.02S,153:29.03E,,,
32,16,,,,,,,,,,,,,,,30:00.02S,153:29.03E,,,
32,15,,,,,,,,,,,,,,,30:00.02S,153:29.03E,,,
32,14,1015,13.1,,,,,,,,,13.1,35.607,,19.72,30:00.02S,153:29.03E,8/09/2004 5:41,9/08/2004,5:41:32
32,13,5007,13,B21,C10,3205,35.64291,230.3537,0.284,0.676,0.092,13,35.607,-0.03591,19.722,30:00.02S,153:29.03E,8/09/2004 5:41,9/08/2004,5:41:14
32,12,1009,33.3,,,,,,,,,33.3,35.603,,19.666,30:00.02S,153:29.03E,8/09/2004 5:39,9/08/2004,5:39:54
32,11,,34.4,,,,,,,,,34.4,35.606,,19.7,30:00.02S,153:29.03E,8/09/2004 5:39,9/08/2004,5:39:33
32,10,,34.5,,,,,,,,,34.5,35.605,,19.693,30:00.02S,153:29.03E,8/09/2004 5:39,9/08/2004,5:39:30
32,9,,35.7,,,,,,,,,35.7,35.601,,19.66,30:00.02S,153:29.03E,8/09/2004 5:39,9/08/2004,5:39:26
32,8,,35,,,,,,,,,35,35.6,,19.64,30:00.02S,153:29.03E,8/09/2004 5:39,9/08/2004,5:39:22
32,7,5020,35.5,B20,C09,3204,35.63482,,0.528,1.454,0.139,35.5,35.598,-0.03682,19.613,30:00.02S,153:29.03E,8/09/2004 5:39,9/08/2004,5:39:12
32,6,1012,61.9,,,,,,,,,61.9,35.592,,19.521,30:00.02S,153:29.03E,8/09/2004 5:38,9/08/2004,5:38:12
32,5,5005,60.8,B19,C08,3203,35.62673,213.8297,0.834,2.037,0.201,60.8,35.592,-0.03473,19.521,30:00.02S,153:29.03E,8/09/2004 5:37,9/08/2004,5:37:55
32,4,1024,87.1,,,,,,,,,87.1,35.592,,19.526,30:00.02S,153:29.03E,8/09/2004 5:36,9/08/2004,5:36:48
32,3,5012,86.4,B18,C07,3202,35.62673,213.2491,0.797,2.029,0.188,86.4,35.592,-0.03473,19.526,30:00.02S,153:29.03E,8/09/2004 5:36,9/08/2004,5:36:31
32,2,1019,91.9,,,,,,,,,91.9,35.592,,19.527,30:00.02S,153:29.03E,8/09/2004 5:34,9/08/2004,5:34:34
32,1,5001,91.8,B17,C06,3201,35.62692,213.6064,0.777,2.02,0.188,91.8,35.592,-0.03492,19.528,30:00.02S,153:29.03E,8/09/2004 5:34,9/08/2004,5:34:31
33,24,,,,,,,,,,,,,,,30:00.04S,153:30.98E,,,
33,23,,,,,,,,,,,,,,,30:00.04S,153:30.98E,,,
33,22,,,,,,,,,,,,,,,30:00.04S,153:30.98E,,,
33,21,,,,,,,,,,,,,,,30:00.04S,153:30.98E,,,
33,20,,,,,,,,,,,,,,,30:00.04S,153:30.98E,,,
33,19,,,,,,,,,,,,,,,30:00.04S,153:30.98E,,,
33,18,,,,,,,,,,,,,,,30:00.04S,153:30.98E,,,
33,17,,,,,,,,,,,,,,,30:00.04S,153:30.98E,,,
33,16,,,,,,,,,,,,,,,30:00.04S,153:30.98E,,,
33,15,,,,,,,,,,,,,,,30:00.04S,153:30.98E,,,
33,14,1015,13.8,,,,,,,,,13.8,35.601,,19.717,30:00.04S,153:30.98E,8/09/2004 6:23,9/08/2004,6:23:45
33,13,5007,13.7,E05,D05,3305,35.63719,234.1498,0.296,0.523,0.093,13.7,35.601,-0.03619,19.716,30:00.04S,153:30.98E,8/09/2004 6:23,9/08/2004,6:23:29
33,12,1009,38.7,,,,,,,,,38.7,35.599,,19.679,30:00.04S,153:30.98E,8/09/2004 6:22,9/08/2004,6:22:13
33,11,,37.8,,,,,,,,,37.8,35.598,,19.657,30:00.04S,153:30.98E,8/09/2004 6:21,9/08/2004,6:21:55
33,10,,37.4,,,,,,,,,37.4,35.597,,19.636,30:00.04S,153:30.98E,8/09/2004 6:21,9/08/2004,6:21:52
33,9,,37.3,,,,,,,,,37.3,35.596,,19.616,30:00.04S,153:30.98E,8/09/2004 6:21,9/08/2004,6:21:50
33,8,,37.5,,,,,,,,,37.5,35.595,,19.603,30:00.04S,153:30.98E,8/09/2004 6:21,9/08/2004,6:21:48
33,7,5020,37.5,E04,D04,3304,35.63245,221.1985,0.487,1.425,0.134,37.5,35.595,-0.03745,19.603,30:00.04S,153:30.98E,8/09/2004 6:21,9/08/2004,6:21:48
33,6,1012,60.8,,,,,,,,,60.8,35.592,,19.579,30:00.04S,153:30.98E,8/09/2004 6:20,9/08/2004,6:20:30
33,5,5005,60.4,E03,D03,3303,35.6283,218.6529,0.699,1.932,0.173,60.4,35.592,-0.0363,19.576,30:00.04S,153:30.98E,8/09/2004 6:20,9/08/2004,6:20:12
33,4,1024,85.7,,,,,,,,,85.7,35.592,,19.576,30:00.04S,153:30.98E,8/09/2004 6:19,9/08/2004,6:19:06
33,3,5012,85.2,E02,D02,3302,35.6285,214.8569,0.729,1.974,0.17,85.2,35.592,-0.0365,19.576,30:00.04S,153:30.98E,8/09/2004 6:18,9/08/2004,6:18:48
33,2,1019,95.5,,,,,,,,,95.5,35.592,,19.577,30:00.04S,153:30.98E,8/09/2004 6:17,9/08/2004,6:17:48
33,1,5001,95.2,E01,D01,3301,35.6283,215.0802,0.724,1.982,0.177,95.2,35.592,-0.0363,19.577,30:00.04S,153:30.98E,8/09/2004 6:17,9/08/2004,6:17:46
34,24,,,,,,,,,,,,,,,29:59.90S,153:33.01E,,,
34,23,,,,,,,,,,,,,,,29:59.90S,153:33.01E,,,
34,22,,,,,,,,,,,,,,,29:59.90S,153:33.01E,,,
34,21,,,,,,,,,,,,,,,29:59.90S,153:33.01E,,,
34,20,,,,,,,,,,,,,,,29:59.90S,153:33.01E,,,
34,19,,,,,,,,,,,,,,,29:59.90S,153:33.01E,,,
34,18,,,,,,,,,,,,,,,29:59.90S,153:33.01E,,,
34,17,,,,,,,,,,,,,,,29:59.90S,153:33.01E,,,
34,16,1001,13.8,,,,,,,,,13.8,35.57,,19.645,29:59.90S,153:33.01E,8/09/2004 7:11,9/08/2004,7:11:46
34,15,5008,14,E11,D11,3406,35.60482,210.0783,1.174,2.652,0.348,14,35.568,-0.03682,19.637,29:59.90S,153:33.01E,8/09/2004 7:11,9/08/2004,7:11:26
34,14,1015,35.3,,,,,,,,,35.3,35.571,,19.651,29:59.90S,153:33.01E,8/09/2004 7:10,9/08/2004,7:10:13
34,13,5007,35.4,E10,D10,3405,35.60719,208.9618,1.076,2.6,0.217,35.4,35.571,-0.03619,19.654,29:59.90S,153:33.01E,8/09/2004 7:09,9/08/2004,7:09:54
34,12,1009,60.3,,,,,,,,,60.3,35.576,,19.656,29:59.90S,153:33.01E,8/09/2004 7:08,9/08/2004,7:08:26
34,11,,60,,,,,,,,,60,35.576,,19.658,29:59.90S,153:33.01E,8/09/2004 7:08,9/08/2004,7:08:09
34,10,,59.9,,,,,,,,,59.9,35.576,,19.657,29:59.90S,153:33.01E,8/09/2004 7:08,9/08/2004,7:08:06
34,9,,59.9,,,,,,,,,59.9,35.576,,19.657,29:59.90S,153:33.01E,8/09/2004 7:08,9/08/2004,7:08:06
34,8,,60,,,,,,,,,60,35.576,,19.658,29:59.90S,153:33.01E,8/09/2004 7:08,9/08/2004,7:08:09
34,7,5020,59.8,E09,D09,3404,35.61291,209.0065,1.09,2.508,0.211,59.8,35.577,-0.03591,19.659,29:59.90S,153:33.01E,8/09/2004 7:07,9/08/2004,7:07:55
34,6,1012,85.6,,,,,,,,,85.6,35.575,,19.609,29:59.90S,153:33.01E,8/09/2004 7:06,9/08/2004,7:06:35
34,5,5005,85.8,E08,D08,3403,35.61133,208.5599,1.22,2.473,0.232,85.8,35.575,-0.03633,19.63,29:59.90S,153:33.01E,8/09/2004 7:06,9/08/2004,7:06:17
34,4,1024,111.9,,,,,,,,,111.9,35.566,,19.488,29:59.90S,153:33.01E,8/09/2004 7:05,9/08/2004,7:05:09
34,3,5012,110.3,E07,D07,3402,35.60521,206.5055,1.197,2.848,0.238,110.3,35.569,-0.03621,19.521,29:59.90S,153:33.01E,8/09/2004 7:04,9/08/2004,7:04:51
34,2,1019,119.1,,,,,,,,,119.1,35.565,,19.471,29:59.90S,153:33.01E,8/09/2004 7:03,9/08/2004,7:03:59
34,1,5001,119.2,E06,D06,3401,35.60127,207.2201,1.155,2.987,0.242,119.2,35.565,-0.03627,19.47,29:59.90S,153:33.01E,8/09/2004 7:03,9/08/2004,7:03:56
35,24,1004,13.9,A15,F22,3510,35.63876,227.6741,0.153,0,0.044,13.9,35.602,-0.03676,20.944,30:00.08S,153:34.84E,8/09/2004 8:47,9/08/2004,8:47:50
35,23,5016,14.2,,,,,,,,,14.2,35.602,,20.945,30:00.08S,153:34.84E,8/09/2004 8:47,9/08/2004,8:47:30
35,22,1014,38.3,,,,,,,,,38.3,35.598,,20.773,30:00.08S,153:34.84E,8/09/2004 8:46,9/08/2004,8:46:03
35,21,5018,37.1,A16,F21,3509,35.63304,222.449,0.297,0.366,0.076,37.1,35.596,-0.03704,20.78,30:00.08S,153:34.84E,8/09/2004 8:45,9/08/2004,8:45:44
35,20,1009,61.3,,,,,,,,,61.3,35.59,,20.254,30:00.08S,153:34.84E,8/09/2004 8:44,9/08/2004,8:44:27
35,19,5002,60.7,A17,F20,3508,35.62712,212.6239,0.691,1.565,0.159,60.7,35.591,-0.03612,20.263,30:00.08S,153:34.84E,8/09/2004 8:44,9/08/2004,8:44:11
35,18,1008,85.9,,,,,,,,,85.9,35.576,,20.039,30:00.08S,153:34.84E,8/09/2004 8:43,9/08/2004,8:43:01
35,17,5011,85.3,A18,F19,3507,35.61488,209.989,0.915,2.032,0.19,85.3,35.577,-0.03788,20.042,30:00.08S,153:34.84E,8/09/2004 8:42,9/08/2004,8:42:44
35,16,1001,110.2,,,,,,,,,110.2,35.568,,19.884,30:00.08S,153:34.84E,8/09/2004 8:41,9/08/2004,8:41:17
35,15,5008,109.9,A19,F18,3506,35.60581,207.4434,1.028,2.467,0.21,109.9,35.567,-0.03881,19.883,30:00.08S,153:34.84E,8/09/2004 8:41,9/08/2004,8:41:00
35,14,1015,158.2,,,,,,,,,158.2,35.015,,12.441,30:00.08S,153:34.84E,8/09/2004 8:39,9/08/2004,8:39:33
35,13,5007,158,A20,F17,3505,35.05669,192.3485,5.732,14.603,0.944,158,35.013,-0.04369,12.4,30:00.08S,153:34.84E,8/09/2004 8:39,9/08/2004,8:39:15
35,12,1009,209.7,,,,,,,,,209.7,34.892,,11.166,30:00.08S,153:34.84E,8/09/2004 8:37,9/08/2004,8:37:23
35,11,,210,,,,,,,,,210,34.892,,11.167,30:00.08S,153:34.84E,8/09/2004 8:37,9/08/2004,8:37:05
35,10,,209.9,,,,,,,,,209.9,34.892,,11.168,30:00.08S,153:34.84E,8/09/2004 8:37,9/08/2004,8:37:03
35,9,,210.3,,,,,,,,,210.3,34.892,,11.167,30:00.08S,153:34.84E,8/09/2004 8:37,9/08/2004,8:37:01
35,8,,210.4,,,,,,,,,210.4,34.892,,11.167,30:00.08S,153:34.84E,8/09/2004 8:36,9/08/2004,8:36:59
35,7,5020,209.8,A21,F16,3504,34.92838,190.7854,6.688,16.636,1.094,209.8,34.892,-0.03638,11.168,30:00.08S,153:34.84E,8/09/2004 8:36,9/08/2004,8:36:56
35,6,1012,260.3,,,,,,,,,260.3,34.825,,10.642,30:00.08S,153:34.84E,8/09/2004 8:35,9/08/2004,8:35:18
35,5,5005,260.3,A22,F15,3503,34.86504,195.8319,7.377,17.564,1.168,260.3,34.825,-0.04004,10.642,30:00.08S,153:34.84E,8/09/2004 8:35,9/08/2004,8:35:18
35,4,1024,409.5,,,,,,,,,409.5,34.658,,9.165,30:00.08S,153:34.84E,8/09/2004 8:30,9/08/2004,8:30:53
35,3,5012,409.5,A23,F14,3502,34.69556,199.0027,10.079,20.628,1.348,409.5,34.658,-0.03756,9.165,30:00.08S,153:34.84E,8/09/2004 8:30,9/08/2004,8:30:53
35,2,1019,510.8,,,,,,,,,510.8,34.58,,8.454,30:00.08S,153:34.84E,8/09/2004 8:28,9/08/2004,8:28:16
35,1,5001,511,A24,F13,3501,34.62522,199.36,12.108,22.122,1.452,511,34.58,-0.04522,8.454,30:00.08S,153:34.84E,8/09/2004 8:28,9/08/2004,8:28:14
36,24,,,,,,,,,,,,,,,29:59.89S,153:37.08E,,,
36,23,,,,,,,,,,,,,,,29:59.89S,153:37.08E,,,
36,22,1014,14.4,,,,,,,,,14.4,35.586,,21.097,29:59.89S,153:37.08E,8/09/2004 9:53,9/08/2004,9:53:39
36,21,5018,13.9,G15,B17,3609,35.62238,227.4955,0.129,0,0.041,13.9,35.586,-0.03638,21.097,29:59.89S,153:37.08E,8/09/2004 9:53,9/08/2004,9:53:22
36,20,1009,34.8,,,,,,,,,34.8,35.591,,21.075,29:59.89S,153:37.08E,8/09/2004 9:52,9/08/2004,9:52:05
36,19,5002,34.4,G16,B14,3608,35.62475,227.8528,0.138,0,0.053,34.4,35.589,-0.03575,21.086,29:59.89S,153:37.08E,8/09/2004 9:51,9/08/2004,9:51:46
36,18,1008,59,,,,,,,,,59,35.599,,21.003,29:59.89S,153:37.08E,8/09/2004 9:50,9/08/2004,9:50:32
36,17,5011,57.8,G20,B13,3607,35.63462,227.5848,0.156,0,0.04,57.8,35.598,-0.03662,21.009,29:59.89S,153:37.08E,8/09/2004 9:50,9/08/2004,9:50:14
36,16,1001,89.3,,,,,,,,,89.3,35.603,,20.939,29:59.89S,153:37.08E,8/09/2004 9:48,9/08/2004,9:48:59
36,15,5008,87.5,G19,B10,3606,35.63857,226.9149,0.161,0,0.048,87.5,35.602,-0.03657,20.976,29:59.89S,153:37.08E,8/09/2004 9:48,9/08/2004,9:48:42
36,14,1015,116.3,,,,,,,,,116.3,35.61,,20.346,29:59.89S,153:37.08E,8/09/2004 9:47,9/08/2004,9:47:10
36,13,5007,114,G17,B08,3605,35.64113,214.4549,0.576,0.958,0.138,114,35.606,-0.03513,20.421,29:59.89S,153:37.08E,8/09/2004 9:46,9/08/2004,9:46:53
36,12,1009,152.6,,,,,,,,,152.6,35.537,,18.106,29:59.89S,153:37.08E,8/09/2004 9:45,9/08/2004,9:45:35
36,11,,155.6,,,,,,,,,155.6,35.515,,17.859,29:59.89S,153:37.08E,8/09/2004 9:45,9/08/2004,9:45:17
36,10,,155.7,,,,,,,,,155.7,35.509,,17.797,29:59.89S,153:37.08E,8/09/2004 9:45,9/08/2004,9:45:15
36,9,,156.1,,,,,,,,,156.1,35.503,,17.728,29:59.89S,153:37.08E,8/09/2004 9:45,9/08/2004,9:45:13
36,8,,156.9,,,,,,,,,156.9,35.497,,17.642,29:59.89S,153:37.08E,8/09/2004 9:45,9/08/2004,9:45:11
36,7,5020,157.3,G24,B07,3604,35.53675,187.1233,2.187,6.553,0.456,157.3,35.494,-0.04275,17.611,29:59.89S,153:37.08E,8/09/2004 9:45,9/08/2004,9:45:09
36,6,1012,209.2,,,,,,,,,209.2,35.106,,13.446,29:59.89S,153:37.08E,8/09/2004 9:43,9/08/2004,9:43:35
36,5,5005,209.6,G23,B06,3603,35.1443,190.3388,5.202,12.968,0.885,209.6,35.1,-0.0443,13.401,29:59.89S,153:37.08E,8/09/2004 9:43,9/08/2004,9:43:16
36,4,1024,259.5,,,,,,,,,259.5,34.848,,10.819,29:59.89S,153:37.08E,8/09/2004 9:41,9/08/2004,9:41:39
36,3,5012,259.3,G22,B05,3602,34.8849,196.0552,7.156,17.031,1.182,259.3,34.848,-0.0369,10.815,29:59.89S,153:37.08E,8/09/2004 9:41,9/08/2004,9:41:22
36,2,1019,316.6,,,,,,,,,316.6,34.8,,10.393,29:59.89S,153:37.08E,8/09/2004 9:39,9/08/2004,9:39:38
36,1,5001,315.5,G21,B03,3601,34.84635,,7.552,17.567,1.171,315.5,34.808,-0.03835,10.465,29:59.89S,153:37.08E,8/09/2004 9:39,9/08/2004,9:39:20
37,24,1004,14.9,,,,,,,,,14.9,35.635,,21.458,29:59.92S,153:38.95E,8/09/2004 11:16,9/08/2004,11:16:22
37,23,5016,14.7,E22,E22,3710,35.67252,223.8334,0.579,0,0.045,14.7,35.637,-0.03552,21.461,29:59.92S,153:38.95E,8/09/2004 11:16,9/08/2004,11:16:05
37,22,1014,35,,,,,,,,,35,35.637,,21.467,29:59.92S,153:38.95E,8/09/2004 11:14,9/08/2004,11:14:48
37,21,5018,34.7,E21,E21,3709,35.67726,224.1014,0.577,0,0,34.7,35.638,-0.03926,21.467,29:59.92S,153:38.95E,8/09/2004 11:14,9/08/2004,11:14:31
37,20,1009,60.6,,,,,,,,,60.6,35.639,,21.474,29:59.92S,153:38.95E,8/09/2004 11:13,9/08/2004,11:13:28
37,19,5002,60.5,E20,E20,3708,35.67528,223.6101,0.686,0.702,0.076,60.5,35.64,-0.03528,21.474,29:59.92S,153:38.95E,8/09/2004 11:13,9/08/2004,11:13:11
37,18,1008,85.1,,,,,,,,,85.1,35.663,,21.23,29:59.92S,153:38.95E,8/09/2004 11:12,9/08/2004,11:12:10
37,17,5011,84.6,E19,E19,3707,35.69818,215.1695,0.69,0.679,0.076,84.6,35.662,-0.03618,21.23,29:59.92S,153:38.95E,8/09/2004 11:11,9/08/2004,11:11:53
37,16,1001,110.1,,,,,,,,,110.1,35.668,,21.086,29:59.92S,153:38.95E,8/09/2004 11:10,9/08/2004,11:10:51
37,15,5008,109.8,E18,E18,3706,35.70726,214.9015,0.693,0.826,0.093,109.8,35.665,-0.04226,21.069,29:59.92S,153:38.95E,8/09/2004 11:10,9/08/2004,11:10:31
37,14,1015,160.6,,,,,,,,,160.6,35.567,,18.422,29:59.92S,153:38.95E,8/09/2004 11:08,9/08/2004,11:08:59
37,13,5007,160.8,E17,E17,3705,35.60462,186.0515,1.584,5.514,0.375,160.8,35.567,-0.03762,18.423,29:59.92S,153:38.95E,8/09/2004 11:08,9/08/2004,11:08:42
37,12,1009,210,,,,,,,,,210,35.43,,16.722,29:59.92S,153:38.95E,8/09/2004 11:07,9/08/2004,11:07:09
37,11,,210.4,,,,,,,,,210.4,35.422,,16.641,29:59.92S,153:38.95E,8/09/2004 11:06,9/08/2004,11:06:49
37,10,,210,,,,,,,,,210,35.43,,16.722,29:59.92S,153:38.95E,8/09/2004 11:07,9/08/2004,11:07:09
37,9,,210.5,,,,,,,,,210.5,35.415,,16.584,29:59.92S,153:38.95E,8/09/2004 11:06,9/08/2004,11:06:44
37,8,,210.8,,,,,,,,,210.8,35.412,,16.539,29:59.92S,153:38.95E,8/09/2004 11:06,9/08/2004,11:06:42
37,7,5020,210.6,E16,E16,3704,,187.2126,2.722,7.973,0.539,210.6,35.414,,16.565,29:59.92S,153:38.95E,8/09/2004 11:06,9/08/2004,11:06:41
37,6,1012,277.7,,,,,,,,,277.7,34.942,,11.792,29:59.92S,153:38.95E,8/09/2004 11:03,9/08/2004,11:03:56
37,5,5005,272,E15,E15,3703,35.00807,190.2495,6.299,15.506,1.032,272,34.962,-0.04607,12.002,29:59.92S,153:38.95E,8/09/2004 11:03,9/08/2004,11:03:39
