"TIME (UTC)","LONGITUDE (degrees_east)","LATITUDE (degrees_north)","start_time (days since 1985-01-01 00:00:00+00:00)","end_time (days since 1985-01-01 00:00:00+00:00)","GSLA (m)","GSL (m)","UCUR (m/s)","VCUR (m/s)","Transect"
2012-07-21,153.8,-29,10049.4644444444,10077.9754861111,0.0923198998977614,2.35286039094807,0.0282300520348527,-0.304121587597088,"EvansHead"
2012-07-22,153.8,-29,10049.4644444444,10078.8368171296,0.108189766987625,2.36873025803794,0.0610379503456274,-0.276654509941556,"EvansHead"
2012-07-23,153.8,-29,10051.170636574,10079.4569791667,0.102543756580654,2.36323684250683,0.0888102177528879,-0.292676971907283,"EvansHead"
2012-07-24,153.8,-29,10051.4462731482,10080.2026157407,0.0694306685181512,2.33012375444433,0.127111531594769,-0.286878366624449,"EvansHead"
2012-07-25,153.8,-29,10053.1000347222,10080.8351157408,0.0367753650832405,2.29731585613355,0.121312926311934,-0.37355225611524,"EvansHead"
2012-07-26,153.8,-29,10054.1336458334,10082.5660648148,0.0352494163245998,2.29594250225077,0.024567775014115,-0.629148673187554,"EvansHead"
2012-07-27,153.8,-29,10055.0983449074,10082.8334259259,0.0131231593243099,2.27366365037462,0.0115972105656692,-0.679810171974425,"EvansHead"
2012-07-28,153.8,-29,10056.0630439814,10083.798125,0.0028993026414173,2.26359238856759,-0.00213632826209696,-0.70773503425755,"EvansHead"
2012-07-29,153.8,-29,10057.0966435185,10084.8317245371,-0.00427265652419392,2.25642042940198,0.0228892313796103,-0.627317534677186,"EvansHead"
2012-07-30,153.8,-29,10057.3722685185,10085.7964236111,0.0024415180138251,2.26313460394,0.0709566172767918,-0.470907786916515,"EvansHead"
2012-07-31,153.8,-29,10059.0949537037,10086.9334143519,0.0389116933453375,2.29960477927151,0.100865212946149,-0.353409732501183,"EvansHead"
2012-08-01,153.8,-29,10060.0596527777,10087.7947222223,0.0766026276837624,2.33714311873407,0.116429890284284,-0.332656829383669,"EvansHead"
2012-08-02,153.8,-29,10061.0932523148,10088.931724537,0.0863686997390628,2.34706178566524,0.129553049608594,-0.321669998321456,"EvansHead"
2012-08-03,153.8,-29,10062.1268634259,10089.7930324074,0.0759922481803061,2.33653273923062,0.127264126470633,-0.350357834983901,"EvansHead"
2012-08-04,153.8,-29,10062.402488426,10090.9300231482,0.0553919399386569,2.31608502586483,0.126043367463721,-0.381944974287763,"EvansHead"
2012-08-05,153.8,-29,10064.1251620371,10091.7913425926,0.0358597958280561,2.29655288175423,0.101475592449606,-0.427723437046984,"EvansHead"
2012-08-06,153.8,-29,10065.0898611111,10092.9283333333,0.0247203698899791,2.28541345581615,0.0717195916561122,-0.54308516320022,"EvansHead"
2012-08-07,153.8,-29,10065.3654861111,10094.5167476851,0.0160224619657272,2.2767155478919,0.0497459295316863,-0.580776097538645,"EvansHead"
2012-08-08,153.8,-29,10067.0881597223,10094.9266435185,0.0524926372972396,2.31318572322341,0.00839271817252377,-0.652037904567165,"EvansHead"
2012-08-09,153.8,-29,10068.1217708334,10095.7879398149,0.102238566828926,2.36277905787924,0.000457784627592205,-0.629301268063418,"EvansHead"
2012-08-10,153.8,-29,10069.0864699074,10097.2005787037,0.147864434712282,2.40855752063846,0.0144965132070865,-0.484488730868417,"EvansHead"
2012-08-11,153.8,-29,10070.1200694444,10097.78625,0.189370240947309,2.45006332687348,0.0276196725313964,-0.33341980376299,"EvansHead"
2012-08-12,153.8,-29,10071.0847800926,10098.9232523148,0.194405871850823,2.455098957777,0.0492881449040941,-0.222483329009812,"EvansHead"
2012-08-13,153.8,-29,10072.1183796297,10099.7845486111,0.155951963133078,2.41664504905925,0.0967451512978194,-0.223093708513268,"EvansHead"
2012-08-14,153.8,-29,10073.0830787037,10100.9215624999,0.0921673050218974,2.35286039094807,0.0843849663528299,-0.341507332183785,"EvansHead"
2012-08-15,153.8,-29,10074.1166898148,10101.7828472222,0.0367753650832405,2.29746845100941,0.0413532113591626,-0.502494926220378,"EvansHead"
2012-08-16,153.8,-29,10075.0813888889,10102.9198611111,0.00808752842079563,2.26862801947111,0.0117498054415333,-0.542322188820899,"EvansHead"
2012-08-17,153.8,-29,10076.114988426,10103.7811458333,0.0114446156898051,2.27198510674012,-0.0177010056002319,-0.630064242442739,"EvansHead"
2012-08-18,153.8,-29,10077.079699074,10104.9181712962,-0.00381487189660171,2.25687821402957,-0.0149542978346787,-0.645628919780874,"EvansHead"
2012-08-19,153.8,-29,10078.1132986111,10105.7794444445,-0.0175484107243679,2.24314467520181,-0.0100712618070285,-0.651274930187844,"EvansHead"
2012-08-20,153.8,-29,10079.0779976852,10106.9164699074,-0.0323501136831825,2.22819037736713,-0.0057986052828346,-0.663787710008698,"EvansHead"
2012-08-21,153.8,-29,10079.7326041666,10108.7424421296,-0.0338760624418232,2.22681702348435,0.0140387285794943,-0.635557657973845,"EvansHead"
2012-08-22,153.8,-29,10080.2494212963,10109.7760416666,-0.0433369447453954,2.21720354630492,0.0323501136831825,-0.623044878152992,"EvansHead"
2012-08-23,153.8,-29,10081.3519328703,10110.2929166667,-0.0596645964628508,2.20102848946332,0.0505089039110067,-0.624418232035768,"EvansHead"
2012-08-24,153.8,-29,10082.565787037,10110.9130787037,-0.0764500328078983,2.18424305311828,0.0634794683594525,-0.604886087925168,"EvansHead"
2012-08-25,153.8,-29,10084.1082175926,10111.7743402778,-0.0900309767598004,2.17066210916637,0.0772130071872187,-0.53972807593121,"EvansHead"
2012-08-26,153.8,-29,10085.1418287037,10113.3591898148,-0.0860635099873346,2.17447698106298,0.101322997573741,-0.444356278516167,"EvansHead"
2012-08-27,153.8,-29,10085.451886574,10114.909675926,-0.0766026276837624,2.18393786336655,0.131994567622419,-0.348374101597668,"EvansHead"
2012-08-28,153.8,-29,10086.4165856482,10115.9432870371,-0.0598171913387148,2.20087589458746,0.147711839836418,-0.321059618818,"EvansHead"
2012-08-29,153.8,-29,10087.0023148148,10116.907974537,-0.0582912425800742,2.20224924847024,0.173805563609174,-0.310988357010972,"EvansHead"
2012-08-30,153.8,-29,10088.0359259259,10117.9415856481,-0.0671417453801901,2.19355134054598,0.184182015167931,-0.300306715700487,"EvansHead"
2012-08-31,153.8,-29,10089.000625,10118.9751851852,-0.0744662994216654,2.18622678650451,0.179909358643737,-0.285962797369264,"EvansHead"
2012-09-01,153.8,-29,10090.0342361111,10119.9398842592,-0.0715669967802481,2.18912608914593,0.181282712526513,-0.235759083209986,"EvansHead"
2012-09-02,153.8,-29,10091.0678356482,10120.9734837963,-0.0587490272076664,2.20194405871851,0.177010056002319,-0.217447698106298,"EvansHead"
2012-09-03,153.8,-29,10092.0325462963,10121.9381828704,-0.0610379503456274,2.19965513558055,0.14740665008469,-0.268109196893168,"EvansHead"
2012-09-04,153.8,-29,10093.0661458333,10122.9717824074,-0.0881998382494316,2.17249324767674,0.113072803015275,-0.36119207117025,"EvansHead"
2012-09-05,153.8,-29,10094.0308449074,10123.9364699074,-0.121007736560206,2.1395327544901,0.0831642073459173,-0.476248607571758,"EvansHead"
2012-09-06,153.8,-29,10095.0644560185,10124.9700810185,-0.12451741870508,2.13617566722109,0.0511192834144629,-0.567500343338471,"EvansHead"
2012-09-07,153.8,-29,10096.0291550925,10125.7624189815,-0.113835777394595,2.14685730853158,0.0181587902278241,-0.619077411380526,"EvansHead"
2012-09-08,153.8,-29,10097.0627662037,10126.7271180556,-0.0987288846840523,2.16196420124212,0.0024415180138251,-0.612363236842507,"EvansHead"
2012-09-09,153.8,-29,10098.1652777778,10127.7607175926,-0.0759922481803061,2.18470083774587,-0.0282300520348527,-0.656920940594815,"EvansHead"
2012-09-10,153.8,-29,10099.1988773148,10128.7254166667,-0.0494407397799582,2.21125234614622,-0.0398272626005219,-0.677673843712328,"EvansHead"
2012-09-11,153.8,-29,10100.2324884259,10129.7590277778,-0.0425739703660751,2.21796652068424,-0.0326553034349107,-0.62823310393237,"EvansHead"
2012-09-12,153.8,-29,10101.266099537,10130.7237268519,-0.0459310576350846,2.21476202829109,0.0360123907039202,-0.60610684693208,"EvansHead"
2012-09-13,153.8,-29,10103.1265856482,10131.7564583333,-0.0550867501869287,2.20560633573925,0.0651580119939572,-0.576656035890315,"EvansHead"
2012-09-14,153.8,-29,10104.0912847222,10131.9296990741,-0.0500511192834145,2.21064196664276,0.0543237758076084,-0.617093677994293,"EvansHead"
2012-09-15,153.8,-29,10104.4013078704,10133.8590972222,-0.053560801428288,2.20713228449789,0.0477621961454534,-0.634794683594525,"EvansHead"
2012-09-16,153.8,-29,10105.4349074074,10134.8926967593,-0.0546289655593365,2.20606412036684,0.066836555628462,-0.65600537133963,"EvansHead"
2012-09-17,153.8,-29,10106.3996064814,10135.7539351851,-0.0680573146353745,2.1926357712908,0.0679047197595105,-0.701173454595395,"EvansHead"
2012-09-18,153.8,-29,10107.0542824074,10136.2708333334,-0.0706514275250637,2.18988906352525,0.0618009247249477,-0.72085819358186,"EvansHead"
2012-09-19,153.8,-29,10108.0189814814,10136.2708333334,-0.066836555628462,2.19385653029771,0.0332656829383669,-0.759159507423741,"EvansHead"
2012-09-20,153.8,-29,10112.0844907408,10136.2708333334,-0.0569178886972975,2.20377519722888,0.0256359391451635,-0.755039445775411,"EvansHead"
2012-09-21,153.8,-29,10113.1181018519,10139.4870601852,-0.060274975966307,2.20041810995987,0.0308241649245418,-0.764042543451391,"EvansHead"
2012-09-22,153.8,-29,10113.3591898148,10139.4870601852,-0.0505089039110067,2.21018418201517,-0.0480673858971816,-0.885508064639189,"EvansHead"
2012-09-23,153.8,-29,10113.3591898148,10139.4870601852,-0.0672943402560542,2.19339874567012,-0.0453206781316283,-0.906718752384295,"EvansHead"
2012-09-24,153.8,-29,10113.3591898148,10142.1968287037,-0.0807226893320922,2.17997039659408,-0.0270092930279401,-0.796392657134573,"EvansHead"
2012-09-25,153.8,-29,10117.1146990741,10143.6782407408,-0.0752292738009858,2.18546381212519,-0.0294508110417652,-0.740237742816596,"EvansHead"
2012-09-26,153.8,-29,10118.0793981481,10143.6782407408,-0.0599697862145789,2.20057070483573,-0.0263989135244838,-0.782506523430943,"EvansHead"
2012-09-27,153.8,-29,10119.1129976852,10143.6782407408,-0.0677521248836464,2.19294096104253,0.00213632826209696,-0.776555323272245,"EvansHead"
2012-09-28,153.8,-29,10120.0776967593,10146.4192708334,-0.0956769871667709,2.1650160987594,-0.00473044115178612,-0.805548349686418,"EvansHead"
2012-09-29,153.8,-29,10121.1112962964,10146.4192708334,-0.112462423511818,2.14807806753849,-0.0129705644484458,-0.78799993896205,"EvansHead"
2012-09-30,153.8,-29,10122.0759953704,10148.4256597222,-0.111241664504906,2.14945142142127,-0.0204477133657852,-0.821723406528009,"EvansHead"
2012-10-01,153.8,-29,10123.1095949074,10148.4256597222,-0.0933880640288099,2.1671524270215,-0.0268566981520761,-0.825233088672882,"EvansHead"
2012-10-02,153.8,-29,10124.0742824074,10148.4256597222,-0.0700410480216074,2.1904994430287,0.00213632826209696,-0.76663665634108,"EvansHead"
2012-10-03,153.8,-29,10125.1078935185,10148.8807870371,-0.073550730166481,2.18698976088383,0.0187691697312804,-0.651274930187844,"EvansHead"
2012-10-04,153.8,-29,10125.3489699074,10149.9143865741,-0.0836219919735095,2.1769184990768,0.031281949552134,-0.627164939801321,"EvansHead"
2012-10-05,153.8,-29,10125.3489699074,10150.8790856481,-0.0851479407321502,2.17554514519402,0.000305189751728137,-0.697816367326385,"EvansHead"
2012-10-06,153.8,-29,10125.3489699074,10151.9126851852,-0.0709566172767918,2.18958387377352,-0.0186165748554164,-0.782201333679215,"EvansHead"
2012-10-07,153.8,-29,10129.1045023148,10152.8773726852,-0.0497459295316863,2.21094715639449,-0.0282300520348527,-0.784948041444768,"EvansHead"
2012-10-08,153.8,-29,10130.0692013889,10153.9109837963,-0.0279248622831245,2.23276822364305,-0.0242625852623869,-0.747562296858072,"EvansHead"
2012-10-09,153.8,-29,10130.158912037,10154.8756828704,-0.0170906260967757,2.2436024598294,-0.0285352417865808,-0.692170356919415,"EvansHead"
2012-10-10,153.8,-29,10130.158912037,10155.9092824074,-0.0163276517174553,2.24436543420872,-0.0323501136831825,-0.692475546671143,"EvansHead"
2012-10-11,153.8,-29,10130.158912037,10156.8739814815,-0.0254833442692994,2.23520974165688,-0.0595120015869867,-0.7673996307204,"EvansHead"
2012-10-12,153.8,-29,10131.7564583333,10157.9075925926,-0.0370805548349686,2.22361253109121,-0.0675995300077823,-0.771824882120458,"EvansHead"
2012-10-13,153.8,-29,10135.0994097223,10158.9411921296,-0.0541711809317443,2.20652190499443,-0.0654632017456854,-0.66348252025697,"EvansHead"
2012-10-14,153.8,-29,10135.4093981482,10162.9378009259,-0.0416584011108907,2.21903468481528,-0.086826484366655,-0.717195916561122,"EvansHead"
2012-10-15,153.8,-29,10135.4093981482,10163.9714004629,-0.0616483298490837,2.19904475607709,-0.0665313658767339,-0.717195916561122,"EvansHead"
2012-10-16,153.8,-29,10136.0641087963,10164.2814467592,-0.0875894587459753,2.1731036271802,-0.0593594067111226,-0.706972059878229,"EvansHead"
2012-10-17,153.8,-29,10136.2708333334,10164.9360995371,-0.113530587642867,2.14700990340744,-0.0621061144766759,-0.723147116719821,"EvansHead"
2012-10-18,153.8,-29,10138.0624074074,10165.9007986111,-0.118108433918789,2.14258465200739,-0.0920147101460333,-0.706972059878229,"EvansHead"
2012-10-19,153.8,-29,10139.0960185186,10166.8654976852,-0.0962873666702272,2.16440571925595,-0.104832679718615,-0.737185845299315,"EvansHead"
2012-10-20,153.8,-29,10140.0607175926,10167.8990972223,-0.0781285764424031,2.18256450948377,-0.091251735766713,-0.630674621946195,"EvansHead"
2012-10-21,153.8,-29,10141.0943171296,10168.9326967592,-0.0427265652419392,2.21796652068424,-0.0994918590633727,-0.569789266476432,"EvansHead"
2012-10-22,153.8,-29,10142.1094791667,10169.8284953703,-0.0100712618070285,2.25046922924328,-0.0596645964628508,-0.454122350571468,"EvansHead"
2012-10-23,153.8,-29,10142.1094791667,10170.9309953704,0.0151068927105428,2.27579997863672,-0.0462362473868127,-0.395831107991394,"EvansHead"
2012-10-24,153.8,-29,10144.1262152778,10171.8956944444,0.0457784627592205,2.3064715486854,-0.0785863610699953,-0.429859765309081,"EvansHead"
2012-10-25,153.8,-29,10145.0909143519,10172.9292939815,0.0395220728487937,2.30021515877497,-0.111852044008362,-0.453969755695604,"EvansHead"
2012-10-26,153.8,-29,10146.1245138888,10173.8939930556,0.0167854363450475,2.27747852227122,-0.154731204126165,-0.478079746082127,"EvansHead"
2012-10-27,153.8,-29,10146.4187152778,10174.9275925925,0.00900309767598004,2.26954358872629,-0.165565440312514,-0.496848915813407,"EvansHead"
2012-10-28,153.8,-29,10148.1228125,10175.8922916667,0.0053408206552424,2.26603390658142,-0.171058855843621,-0.523095234462027,"EvansHead"
2012-10-29,153.8,-29,10148.4256597222,10176.9258912037,0.00366227702073764,2.26420276807105,-0.181282712526513,-0.535760609158744,"EvansHead"
2012-10-30,153.8,-29,10150.1211111111,10178.7981944444,-0.00366227702073764,2.25703080890544,-0.102848946332382,-0.531030168006958,"EvansHead"
2012-10-31,153.8,-29,10150.3916319445,10178.9241898148,-0.00991866693116445,2.25077441899501,-0.0753818686768498,-0.555750537896937,"EvansHead"
2012-11-01,153.8,-29,10152.1193981481,10179.8888888889,-0.00640898478629088,2.25428410113988,-0.0781285764424031,-0.535913204034609,"EvansHead"
2012-11-02,153.8,-29,10153.0840972222,10181.2325578703,0.00213632826209696,2.26282941418827,-0.0802649047045,-0.573146353745441,"EvansHead"
2012-11-03,153.8,-29,10154.1177083333,10181.8871875,-0.00320449239314544,2.25748859353303,-0.0550867501869287,-0.535913204034609,"EvansHead"
2012-11-04,153.8,-29,10155.0824074075,10182.920787037,-0.00488303602765019,2.25581004989852,-0.0398272626005219,-0.547815604352006,"EvansHead"
2012-11-05,153.8,-29,10156.1160069444,10183.885474537,-0.0160224619657272,2.24467062396045,-0.0128179695725818,-0.599087482642333,"EvansHead"
2012-11-06,153.8,-29,10157.0807060185,10184.919074074,-0.0428791601178032,2.21781392580837,0.013428349076038,-0.621976714021943,"EvansHead"
2012-11-07,153.8,-29,10158.1143171296,10185.8837731482,-0.0747714891733936,2.18576900187692,0.0131231593243099,-0.687439915767629,"EvansHead"
2012-11-08,153.8,-29,10159.0790046296,10186.9173611111,-0.0946088230357225,2.16608426289045,-0.0326553034349107,-0.803106831672592,"EvansHead"
2012-11-09,153.8,-29,10160.1126157407,10187.8820601852,-0.0683625043871027,2.19233058153907,-0.0662261761250057,-0.8829139517495,"EvansHead"
2012-11-10,153.8,-29,10161.0773148148,10188.9156597222,-0.0543237758076084,2.2062167152427,-0.075687058428578,-0.696443013443609,"EvansHead"
2012-11-11,153.8,-29,10162.1109143519,10189.8803472222,0.00259411288968916,2.26313460394,-0.0250255596417072,-0.75839653304442,"EvansHead"
2012-11-12,153.8,-29,10163.0756134259,10191.2503240741,0.0360123907039202,2.29670547663009,0.00305189751728137,-0.778386461782613,"EvansHead"
2012-11-13,153.8,-29,10164.1092129629,10191.8786342592,0.0202951184899211,2.28083560954023,-0.0177010056002319,-0.821418216776281,"EvansHead"
2012-11-14,153.8,-29,10164.6948842593,10192.9122337963,0.00152594875864068,2.26221903468482,-0.0440999191247158,-0.85926174599057,"EvansHead"
2012-11-15,153.8,-29,10165.5906828704,10194.239988426,-0.00900309767598004,2.25168998825019,-0.0672943402560542,-0.87238490531488,"EvansHead"
2012-11-16,153.8,-29,10167.0722106481,10194.9105324075,-0.00259411288968916,2.25794637816062,-0.0651580119939572,-0.872842689942472,"EvansHead"
2012-11-17,153.8,-29,10168.1747222223,10195.8063194444,0.0157172722139991,2.27641035814017,-0.0651580119939572,-0.834083591472998,"EvansHead"
2012-11-18,153.8,-29,10169.0705092592,10197.9853935185,0.0360123907039202,2.29670547663009,-0.0346390368211435,-0.764042543451391,"EvansHead"
2012-11-19,153.8,-29,10170.1041203703,10198.183587963,0.0456258678833565,2.30616635893367,-0.0286878366624449,-0.646849678787786,"EvansHead"
2012-11-20,153.8,-29,10171.1377199074,10198.9071412038,0.0770604123113546,2.33775349823753,-0.0181587902278241,-0.694764469809104,"EvansHead"
2012-11-21,153.8,-29,10172.1024189815,10199.9407407407,0.0753818686768498,2.33607495460302,-0.000610379503456274,-0.776097538644652,"EvansHead"
2012-11-22,153.8,-29,10173.0671180555,10201.1730902778,0.0502037141592785,2.31089680008545,-0.0108342361863489,-0.871621930935559,"EvansHead"
2012-11-23,153.8,-29,10174.1007175926,10201.9390393519,0.0057986052828346,2.26649169120901,-0.0343338470694154,-0.957075061419438,"EvansHead"
2012-11-24,153.8,-29,10175.0654166667,10202.9037384259,-0.0448628935040361,2.21583019242214,-0.057986052828346,-1.03611920711703,"EvansHead"
2012-11-25,153.8,-29,10176.0990162037,10203.937349537,-0.0798071200769078,2.18088596584927,-0.0599697862145789,-1.11302702455252,"EvansHead"
2012-11-26,153.8,-29,10177.0637152778,10205.1478356482,-0.106663818228984,2.15402926769719,-0.0743137045458014,-1.17055529275327,"EvansHead"
2012-11-27,153.8,-29,10178.0973148148,10205.9356481482,-0.117955839042925,2.14273724688325,-0.107426792608304,-1.18383104695344,"EvansHead"
2012-11-28,153.8,-29,10179.0620023148,10206.9003472222,-0.108952741366945,2.15174034455923,-0.130926403491371,-1.20427876031923,"EvansHead"
2012-11-29,153.8,-29,10180.0956134259,10208.1147222222,-0.10162818732547,2.1590648986007,-0.131841972746555,-1.15560099491859,"EvansHead"
2012-11-30,153.8,-29,10181.060300926,10209.1297106481,-0.11139425938077,2.1492988265454,-0.113072803015275,-1.08510216226939,"EvansHead"
2012-12-01,153.8,-29,10182.093900463,10209.9322453703,-0.144659942319137,2.11603314360704,-0.101017807822013,-1.02909984282728,"EvansHead"
2012-12-02,153.8,-29,10183.1274999999,10210.8969444444,-0.159309050402088,2.10123144064822,-0.102696351456518,-1.03657699174462,"EvansHead"
2012-12-03,153.8,-29,10184.0921990741,10212.0965972223,-0.113377992767003,2.14731509315917,-0.112767613263547,-1.02497978117895,"EvansHead"
2012-12-04,153.8,-29,10185.1257986111,10212.8952430555,-0.0410480216074344,2.21964506431874,-0.0962873666702272,-0.916332229563731,"EvansHead"
2012-12-05,153.8,-29,10186.0904861111,10214.1044907407,0.019989928738193,2.28068301466437,-0.109563120870401,-0.723299711595685,"EvansHead"
2012-12-06,153.8,-29,10187.1240856481,10214.8935416667,0.0875894587459753,2.34828254467215,-0.185402774174843,-0.930065768391497,"EvansHead"
2012-12-07,153.8,-29,10188.0887847223,10216.0784606482,0.100865212946149,2.36155829887232,-0.206460867044085,-1.00590542169594,"EvansHead"
2012-12-08,153.8,-29,10189.1223842592,10217.8351851852,0.0997970488151008,2.36049013474128,-0.184944989547251,-1.0239116170479,"EvansHead"
2012-12-09,153.8,-29,10189.7026851852,10217.9254398148,0.0892680023804801,2.34980849343079,-0.18753910243694,-1.08510216226939,"EvansHead"
2012-12-10,153.8,-29,10191.1206712963,10218.8901273148,0.0813330688355485,2.34202615476172,-0.177315245754048,-1.08922222391772,"EvansHead"
2012-12-11,153.8,-29,10191.2929166667,10220.5782638888,0.0796545252010438,2.34019501625135,-0.182808661285154,-1.08418659301421,"EvansHead"
2012-12-12,153.8,-29,10192.0164467592,10221.4740509259,0.0808752842079563,2.34156837013413,-0.166481009567699,-1.02040193490303,"EvansHead"
2012-12-13,153.8,-29,10193.0500462963,10222.0499768519,0.0688202890146949,2.32951337494087,-0.11963438267743,-0.958753605053942,"EvansHead"
2012-12-14,153.8,-29,10197.1155555556,10223.0934374999,0.0381487189660171,2.29868921001633,-0.0854531304838784,-0.956769871667709,"EvansHead"
2012-12-15,153.8,-29,10198.0802546296,10223.0934374999,0.000457784627592205,2.26115087055377,-0.0697358582698793,-0.940137030198526,"EvansHead"
2012-12-16,153.8,-29,10198.183587963,10223.0934374999,-0.0553919399386569,2.20514855111165,-0.0387590984694734,-0.775181969389468,"EvansHead"
2012-12-17,153.8,-29,10198.183587963,10226.3913310185,-0.066836555628462,2.19385653029771,-0.0642424427387728,-0.707887629133414,"EvansHead"
2012-12-18,153.8,-29,10198.183587963,10226.3913310185,-0.0640898478629088,2.19660323806327,-0.0723299711595685,-0.660735812491417,"EvansHead"
2012-12-19,153.8,-29,10202.0768634259,10226.3913310185,-0.0563075091938413,2.20438557673233,-0.075687058428578,-0.604428303297575,"EvansHead"
2012-12-20,153.8,-29,10203.110462963,10226.8833101852,-0.0520348526696474,2.20865823325653,-0.0584438374559382,-0.573909328124762,"EvansHead"
2012-12-21,153.8,-29,10204.075162037,10227.9169097223,-0.0473044115178612,2.21338867440831,-0.0502037141592785,-0.611447667587322,"EvansHead"
2012-12-22,153.8,-29,10205.1087731482,10228.8815972222,-0.0517296629179192,2.20896342300826,-0.0343338470694154,-0.607937985442449,"EvansHead"
2012-12-23,153.8,-29,10206.0734606482,10229.9151967593,-0.0651580119939572,2.19553507393222,-0.04013245235225,-0.605801657180352,"EvansHead"
2012-12-24,153.8,-29,10207.1070717593,10233.6846064815,-0.0729403506630247,2.18775273526315,-0.0474570063937253,-0.607327605938993,"EvansHead"
2012-12-25,153.8,-29,10208.0717708333,10233.6846064815,-0.0657683914974135,2.19492469442876,-0.0752292738009858,-0.615415134359788,"EvansHead"
2012-12-26,153.8,-29,10208.9675578703,10233.6846064815,-0.0186165748554164,2.24207651107076,-0.101170402697877,-0.689118459402133,"EvansHead"
2012-12-27,153.8,-29,10208.9675578703,10233.9117824074,0.031281949552134,2.29197503547831,-0.106663818228984,-0.7831169029344,"EvansHead"
2012-12-28,153.8,-29,10208.9675578703,10234.8764699074,0.0381487189660171,2.29884180489219,-0.0679047197595105,-0.709108388140326,"EvansHead"
2012-12-29,153.8,-29,10212.0683680555,10235.8411574074,0.0384539087177453,2.29899439976806,-0.0511192834144629,-0.738101414554499,"EvansHead"
2012-12-30,153.8,-29,10213.1019675926,10236.8747685185,0.0486777654006378,2.30921825645095,-0.0613431400973555,-0.841560740390338,"EvansHead"
2012-12-31,153.8,-29,10214.0666550926,10237.9083680556,0.0492881449040941,2.3098286359544,-0.0479147910213175,-0.941510384081302,"EvansHead"
2013-01-01,153.8,-29,10215.1002662037,10238.9419791667,0.057986052828346,2.31867913875452,-0.0558497245662491,-0.918468557825828,"EvansHead"
2013-01-02,153.8,-29,10216.0649537037,10239.9066782407,0.060122381090443,2.32081546701662,-0.0604275708421711,-0.881235408114995,"EvansHead"
2013-01-03,153.8,-29,10217.0985532408,10240.9402777777,0.0616483298490837,2.32218882089939,-0.0715669967802481,-0.863534402514764,"EvansHead"
2013-01-04,153.8,-29,10218.0632523148,10241.9049768519,0.0717195916561122,2.33241267758229,-0.068972883890559,-0.838966627500649,"EvansHead"
2013-01-05,153.8,-29,10219.0968518519,10242.9385763889,0.0607327605938993,2.32142584652007,-0.0494407397799582,-0.811346954969252,"EvansHead"
2013-01-06,153.8,-29,10220.061550926,10243.9032754629,-0.0114446156898051,2.24909587536051,-0.0186165748554164,-0.547663009476142,"EvansHead"
2013-01-07,153.8,-29,10220.2337268519,10247.9687847223,-0.0479147910213175,2.21262570002899,-0.0144965132070865,-0.593136282483634,"EvansHead"
2013-01-08,153.8,-29,10220.2337268519,10248.9334837963,-0.0660735812491417,2.19461950467703,-0.0238048006347947,-0.640593288877359,"EvansHead"
2013-01-09,153.8,-29,10221.0951504629,10249.1056597222,-0.0570704835731616,2.20362260235301,-0.0294508110417652,-0.65524239696031,"EvansHead"
2013-01-10,153.8,-29,10222.059837963,10249.8981712963,-0.0552393450627928,2.20545374086338,-0.0305189751728137,-0.700105290464346,"EvansHead"
2013-01-11,153.8,-29,10223.0934374999,10250.9317824075,-0.0570704835731616,2.20362260235301,-0.0268566981520761,-0.76587368196176,"EvansHead"
2013-01-12,153.8,-29,10224.1614120371,10251.8964699074,-0.0587490272076664,2.20194405871851,-0.024415180138251,-0.774571589886012,"EvansHead"
2013-01-13,153.8,-29,10225.263912037,10252.8611689815,-0.0469992217661331,2.21354126928418,-0.0340286573176873,-0.763737353699663,"EvansHead"
2013-01-14,153.8,-29,10226.1596990741,10254.0669560186,-0.0251781545175713,2.23536233653274,-0.0367753650832405,-0.754734256023683,"EvansHead"
2013-01-15,153.8,-29,10226.3907638888,10254.9283680556,-0.00762974379320342,2.25291074725711,-0.0404376421039781,-0.7478674866098,"EvansHead"
2013-01-16,153.8,-29,10228.1579861111,10255.8241550926,0.0053408206552424,2.26603390658142,-0.0798071200769078,-0.85590465872156,"EvansHead"
2013-01-17,153.8,-29,10228.5025231482,10256.9266666666,0.00701936428974715,2.26771245021592,-0.109563120870401,-1.00682099095112,"EvansHead"
2013-01-18,153.8,-29,10230.1562731481,10258.7379398148,-0.0207529031175133,2.2397875879328,-0.112309828635954,-1.05076831519998,"EvansHead"
2013-01-19,153.8,-29,10231.1209722222,10258.9249768519,-0.0358597958280561,2.22468069522225,-0.104985274594479,-0.993392641875086,"EvansHead"
2013-01-20,153.8,-29,10232.1545717593,10259.889675926,-0.0228892313796103,2.2376512596707,-0.112309828635954,-0.968367082233379,"EvansHead"
2013-01-21,153.8,-29,10233.1192592593,10260.9232754629,-0.00350968214487358,2.25703080890544,-0.0997970488151008,-0.918468557825828,"EvansHead"
2013-01-22,153.8,-29,10234.1528587963,10262.0337152778,-0.0119024003173973,2.24879068560878,-0.0906413562632567,-0.887186608273694,"EvansHead"
2013-01-23,153.8,-29,10235.1175462963,10262.9215856482,-0.0372331497108327,2.22345993621534,-0.101170402697877,-0.857278012604337,"EvansHead"
2013-01-24,153.8,-29,10236.1511458333,10264.8509722222,-0.0277722674072605,2.23292081851891,-0.135962034394885,-0.928997604260449,"EvansHead"
